ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/01/25,11:44:26 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/25,11:47:18 +1:00 GMT,219.179.28.158:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/25,12:03:50 +1:00 GMT,216.58.88.23:28906,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/25,12:43:20 +1:00 GMT,210.180.116.199:4673,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/25,13:23:10 +1:00 GMT,80.218.75.106:4839,192.168.31.2:80,TCP (flags:S)
FWIN,2004/01/25,13:43:28 +1:00 GMT,217.99.135.57:1034,192.168.31.2:80,TCP (flags:S)
FWIN,2004/01/25,13:45:10 +1:00 GMT,217.99.135.57:1058,192.168.31.2:80,TCP (flags:S)
FWIN,2004/01/25,13:51:10 +1:00 GMT,217.99.135.57:1090,192.168.31.2:80,TCP (flags:S)
FWIN,2004/01/25,13:51:28 +1:00 GMT,24.76.234.78:220,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/25,14:16:04 +1:00 GMT,218.145.25.105:9608,192.168.31.2:80,TCP (flags:S)
FWIN,2004/01/25,14:31:00 +1:00 GMT,24.129.201.23:4000,192.168.31.2:901,TCP (flags:S)
FWIN,2004/01/25,14:47:56 +1:00 GMT,210.217.36.66:4438,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/25,15:16:56 +1:00 GMT,213.172.57.135:3642,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/01/25,15:43:04 +1:00 GMT,217.99.132.13:1089,192.168.31.2:80,TCP (flags:S)
FWIN,2004/01/25,15:44:06 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/25,15:53:34 +1:00 GMT,216.196.197.218:2861,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/25,16:56:50 +1:00 GMT,66.58.204.235:3095,192.168.31.2:901,TCP (flags:S)
FWIN,2004/01/25,17:01:22 +1:00 GMT,192.168.50.254:1039,192.168.31.2:80,TCP (flags:S)
