ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/03/10,15:43:58 +1:00 GMT,61.222.24.82:2770,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/10,15:51:56 +1:00 GMT,80.141.235.181:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/10,16:45:08 +1:00 GMT,80.182.192.199:4949,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/10,16:47:38 +1:00 GMT,213.58.57.200:2512,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/10,17:06:04 +1:00 GMT,210.114.174.233:11454,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/10,19:49:46 +1:00 GMT,208.251.133.18:1627,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/10,21:06:48 +1:00 GMT,81.224.149.116:3250,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/10,21:37:12 +1:00 GMT,67.170.27.226:3464,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/10,21:41:46 +1:00 GMT,82.80.46.117:3879,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/10,21:48:12 +1:00 GMT,172.166.205.254:4825,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/10,21:49:54 +1:00 GMT,217.162.206.115:4848,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/10,23:32:02 +1:00 GMT,68.223.134.224:3923,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/11,00:26:36 +1:00 GMT,64.222.171.225:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,01:45:30 +1:00 GMT,210.118.189.103:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,01:55:24 +1:00 GMT,172.157.207.106:2499,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/11,02:16:42 +1:00 GMT,66.134.173.58:50801,192.168.31.2:1257,TCP (flags:S)
FWIN,2004/03/11,02:37:12 +1:00 GMT,211.217.210.199:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,03:16:30 +1:00 GMT,81.218.125.250:3830,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/11,04:01:22 +1:00 GMT,211.212.24.151:1052,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/03/11,04:05:10 +1:00 GMT,212.202.25.219:3265,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/11,04:15:04 +1:00 GMT,199.37.96.30:2952,192.168.31.2:3810,TCP (flags:S)
FWIN,2004/03/11,04:19:40 +1:00 GMT,66.30.22.255:3351,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/11,04:58:54 +1:00 GMT,24.47.47.254:3429,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/11,06:46:22 +1:00 GMT,216.211.55.175:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,06:57:46 +1:00 GMT,61.74.117.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,07:46:12 +1:00 GMT,211.207.71.135:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,07:46:28 +1:00 GMT,211.229.53.147:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,08:51:02 +1:00 GMT,62.189.161.241:1331,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/11,09:12:06 +1:00 GMT,212.90.124.215:3315,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/11,09:28:22 +1:00 GMT,61.84.89.219:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,09:31:10 +1:00 GMT,67.102.0.99:4948,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/03/11,10:06:48 +1:00 GMT,211.212.224.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,10:30:04 +1:00 GMT,211.177.190.147:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,11:26:54 +1:00 GMT,61.111.46.206:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,11:32:04 +1:00 GMT,219.137.25.200:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,11:36:48 +1:00 GMT,63.187.16.209:1745,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/11,11:54:34 +1:00 GMT,213.161.14.194:2073,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/11,12:00:52 +1:00 GMT,211.223.124.157:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,12:19:48 +1:00 GMT,218.5.192.207:45700,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/11,12:27:38 +1:00 GMT,4.13.158.97:3195,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/11,12:44:42 +1:00 GMT,61.109.209.144:4611,192.168.31.2:111,TCP (flags:S)
FWIN,2004/03/11,13:00:50 +1:00 GMT,220.119.144.103:22002,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/03/11,13:00:50 +1:00 GMT,220.119.144.103:22002,192.168.31.2:10080,TCP (flags:S)
FWIN,2004/03/11,13:00:50 +1:00 GMT,220.119.144.103:22002,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/03/11,13:44:50 +1:00 GMT,4.14.57.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,14:11:06 +1:00 GMT,80.8.26.134:4535,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/11,14:24:16 +1:00 GMT,61.240.36.137:3438,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/03/11,14:25:40 +1:00 GMT,203.85.114.87:1962,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/03/11,14:34:40 +1:00 GMT,61.111.75.162:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/11,14:43:50 +1:00 GMT,211.228.154.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
