ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/11/28,15:18:12 +1:00 GMT,192.168.21.66:4189,192.168.31.2:135,TCP (flags:S)
FWIN,2003/11/28,15:18:50 +1:00 GMT,212.107.59.131:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:22:40 +1:00 GMT,212.110.73.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:32:58 +1:00 GMT,212.110.65.118:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:35:26 +1:00 GMT,212.110.76.141:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:40:52 +1:00 GMT,192.168.33.229:4743,192.168.31.2:135,TCP (flags:S)
FWIN,2003/11/28,15:41:08 +1:00 GMT,192.168.33.230:4761,192.168.31.2:135,TCP (flags:S)
FWIN,2003/11/28,15:41:50 +1:00 GMT,195.70.97.107:1978,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/11/28,15:43:10 +1:00 GMT,213.86.240.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:43:10 +1:00 GMT,212.107.59.3:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:44:10 +1:00 GMT,212.112.161.173:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:45:10 +1:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:55:30 +1:00 GMT,212.107.59.112:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:58:52 +1:00 GMT,212.107.58.134:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,15:59:48 +1:00 GMT,212.106.68.248:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:04:46 +1:00 GMT,212.112.181.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:14:54 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:17:32 +1:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:18:56 +1:00 GMT,212.107.59.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:20:00 +1:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:26:24 +1:00 GMT,212.107.59.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:27:38 +1:00 GMT,212.107.59.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:29:36 +1:00 GMT,212.110.76.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:30:10 +1:00 GMT,212.107.58.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:33:02 +1:00 GMT,212.110.76.143:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/28,16:33:26 +1:00 GMT,212.107.56.200:0,192.168.31.2:0,ICMP (type:8/subtype:0)
