ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/02/18,14:02:08 +1:00 GMT,210.117.93.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,14:11:00 +1:00 GMT,81.240.67.22:3721,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/18,14:20:38 +1:00 GMT,219.251.97.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,14:23:00 +1:00 GMT,220.76.142.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,14:28:04 +1:00 GMT,218.39.55.42:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,14:35:26 +1:00 GMT,210.187.43.28:2769,192.168.31.2:111,TCP (flags:S)
FWIN,2004/02/18,14:36:22 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,14:37:14 +1:00 GMT,200.167.47.209:4969,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/18,14:45:00 +1:00 GMT,218.52.3.46:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,14:49:48 +1:00 GMT,211.204.91.243:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,14:49:52 +1:00 GMT,80.181.35.68:3086,192.168.31.2:23,TCP (flags:S)
FWIN,2004/02/18,14:52:00 +1:00 GMT,217.132.25.96:4413,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/18,14:54:34 +1:00 GMT,62.167.86.223:2747,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/18,14:55:08 +1:00 GMT,219.249.156.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,15:03:18 +1:00 GMT,67.70.24.92:4792,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/18,15:05:16 +1:00 GMT,211.224.184.65:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,15:13:54 +1:00 GMT,211.190.77.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,15:16:24 +1:00 GMT,82.255.53.113:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,15:46:42 +1:00 GMT,210.223.145.85:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/18,15:47:34 +1:00 GMT,207.236.189.76:9098,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/18,15:47:34 +1:00 GMT,207.236.189.76:9098,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/02/18,15:47:34 +1:00 GMT,207.236.189.76:9098,192.168.31.2:10080,TCP (flags:S)
FWIN,2004/02/18,15:47:34 +1:00 GMT,207.236.189.76:9098,192.168.31.2:3128,TCP (flags:S)
