ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
PE,2004/05/30,21:14:44 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/05/30,21:14:44 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/05/30,21:14:44 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/05/30,21:14:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/05/30,21:14:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/05/30,21:24:18 +2:00 GMT,64.29.130.50:61091,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/05/30,21:33:02 +2:00 GMT,212.144.217.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,21:33:28 +2:00 GMT,212.22.51.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,21:55:00 +2:00 GMT,192.168.34.120:2834,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/30,22:20:46 +2:00 GMT,212.183.205.44:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,22:28:28 +2:00 GMT,82.67.129.154:4651,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/05/30,22:31:28 +2:00 GMT,209.226.108.186:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,22:38:34 +2:00 GMT,212.8.78.84:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,22:44:18 +2:00 GMT,192.168.34.120:1321,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/30,22:54:08 +2:00 GMT,212.76.50.21:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,23:03:04 +2:00 GMT,192.168.34.120:3442,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/30,23:03:52 +2:00 GMT,192.168.34.120:1864,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/30,23:21:36 +2:00 GMT,62.87.135.12:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,23:33:28 +2:00 GMT,212.179.195.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,23:34:52 +2:00 GMT,24.125.21.241:3336,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/05/30,23:48:54 +2:00 GMT,192.168.41.213:3648,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/30,23:49:24 +2:00 GMT,192.168.34.120:1724,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/30,23:50:56 +2:00 GMT,212.110.77.245:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,23:53:34 +2:00 GMT,192.168.41.213:2074,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,00:04:24 +2:00 GMT,212.144.129.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,00:19:52 +2:00 GMT,82.104.22.72:18847,192.168.31.2:8080,TCP (flags:S)
FWIN,2004/05/31,00:20:00 +2:00 GMT,82.104.22.72:19036,192.168.31.2:8080,TCP (flags:S)
FWIN,2004/05/31,00:24:42 +2:00 GMT,192.168.41.214:2893,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,01:03:12 +2:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/05/31,01:03:12 +2:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/05/31,01:04:34 +2:00 GMT,212.109.211.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,01:20:42 +2:00 GMT,192.168.34.120:1557,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,01:27:22 +2:00 GMT,192.168.41.213:3705,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,01:29:54 +2:00 GMT,195.243.224.82:4713,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/05/31,01:45:08 +2:00 GMT,212.86.248.161:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,01:48:28 +2:00 GMT,192.168.41.214:3503,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,02:02:08 +2:00 GMT,212.118.143.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,02:17:42 +2:00 GMT,192.168.41.214:1998,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,02:22:58 +2:00 GMT,218.150.208.195:4302,192.168.31.2:901,TCP (flags:S)
FWIN,2004/05/31,02:36:06 +2:00 GMT,211.200.247.158:4778,192.168.31.2:901,TCP (flags:S)
FWIN,2004/05/31,02:43:32 +2:00 GMT,61.99.229.45:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,02:45:44 +2:00 GMT,219.77.196.185:4541,192.168.31.2:1026,UDP
FWIN,2004/05/31,02:57:52 +2:00 GMT,209.205.186.200:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,03:01:02 +2:00 GMT,212.102.8.79:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,03:59:12 +2:00 GMT,192.168.34.120:3219,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,04:00:32 +2:00 GMT,218.13.219.252:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,04:02:46 +2:00 GMT,24.153.211.5:4400,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/05/31,04:14:34 +2:00 GMT,203.177.35.66:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/31,04:14:48 +2:00 GMT,192.168.34.120:4113,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,04:49:20 +2:00 GMT,211.41.217.52:2092,192.168.31.2:901,TCP (flags:S)
FWIN,2004/05/31,04:49:54 +2:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
PE,2004/05/31,05:14:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/05/31,05:14:52 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/05/31,05:14:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/05/31,05:15:02 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/05/31,05:15:02 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/05/31,05:16:20 +2:00 GMT,220.126.225.17:22002,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/05/31,05:16:20 +2:00 GMT,220.126.225.17:22002,192.168.31.2:10080,TCP (flags:S)
FWIN,2004/05/31,05:17:48 +2:00 GMT,12.135.152.195:2159,192.168.31.2:901,TCP (flags:S)
FWIN,2004/05/31,05:46:56 +2:00 GMT,206.74.114.250:2234,192.168.31.2:901,TCP (flags:S)
FWIN,2004/05/31,06:11:28 +2:00 GMT,220.90.30.155:2607,192.168.31.2:901,TCP (flags:S)
FWIN,2004/05/31,06:32:58 +2:00 GMT,220.130.116.6:3845,192.168.31.2:901,TCP (flags:S)
FWIN,2004/05/31,06:42:10 +2:00 GMT,192.168.34.120:1296,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/31,07:13:14 +2:00 GMT,211.75.155.149:4304,192.168.31.2:2401,TCP (flags:S)
FWIN,2004/05/31,07:25:22 +2:00 GMT,211.75.155.149:2024,192.168.31.2:554,TCP (flags:S)
FWIN,2004/05/31,07:36:24 +2:00 GMT,211.137.168.178:1767,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/05/31,07:58:04 +2:00 GMT,212.109.210.243:0,192.168.31.2:0,ICMP (type:8/subtype:0)
