ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/04/09,08:14:08 +2:00 GMT,203.232.40.44:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/09,08:43:48 +2:00 GMT,67.3.141.153:3122,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/09,09:20:50 +2:00 GMT,203.220.111.35:4478,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/09,09:34:30 +2:00 GMT,218.162.108.81:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/09,09:35:54 +2:00 GMT,80.142.107.250:4570,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/09,10:11:22 +2:00 GMT,218.244.203.220:3226,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/04/09,10:29:14 +2:00 GMT,210.125.205.96:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/09,10:29:58 +2:00 GMT,211.219.59.178:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/09,10:53:24 +2:00 GMT,24.184.83.11:3330,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/09,10:57:02 +2:00 GMT,24.79.92.224:4088,192.168.31.2:3410,TCP (flags:S)
PE,2004/04/09,11:06:12 +2:00 GMT,Microsoft Office Word,127.0.0.1:1721,N/A
FWIN,2004/04/09,11:12:20 +2:00 GMT,203.221.35.124:4204,192.168.31.2:17300,TCP (flags:S)
PE,2004/04/09,11:14:58 +2:00 GMT,Aplikacja logowania systemu Windows NT,127.0.0.1:1778,N/A
ACCESS,2004/04/09,11:14:58 +2:00 GMT,Aplikacja logowania systemu Windows NT was temporarily blocked from connecting to the Internet (127.0.0.1:Port 1778).,N/A,N/A
FWIN,2004/04/09,11:23:22 +2:00 GMT,24.18.216.135:1177,192.168.31.2:3127,TCP (flags:S)
