ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/04/05,07:31:54 +2:00 GMT,61.48.21.144:4733,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/05,07:35:22 +2:00 GMT,61.174.174.12:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,07:42:58 +2:00 GMT,207.94.105.162:3839,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/05,07:48:40 +2:00 GMT,67.84.136.114:2161,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/05,07:52:20 +2:00 GMT,148.223.180.50:3490,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/05,08:09:22 +2:00 GMT,221.159.205.10:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,08:13:28 +2:00 GMT,211.200.236.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,08:44:02 +2:00 GMT,80.38.27.121:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,08:53:26 +2:00 GMT,211.225.106.104:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,09:22:28 +2:00 GMT,203.107.171.194:4029,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/04/05,09:43:08 +2:00 GMT,217.71.230.162:4934,192.168.31.2:554,TCP (flags:S)
FWIN,2004/04/05,09:52:24 +2:00 GMT,61.80.242.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,10:12:42 +2:00 GMT,81.170.158.207:3896,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/05,10:17:32 +2:00 GMT,200.89.173.185:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,10:23:22 +2:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/04/05,10:23:22 +2:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/04/05,11:00:26 +2:00 GMT,80.82.56.91:0,192.168.31.2:0,ICMP (type:3/subtype:13)
FWIN,2004/04/05,11:03:38 +2:00 GMT,66.130.28.153:4029,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/04/05,11:07:28 +2:00 GMT,65.25.70.3:2588,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/05,11:30:40 +2:00 GMT,82.67.67.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/05,11:31:34 +2:00 GMT,218.51.72.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
