ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/03/24,06:06:26 +1:00 GMT,212.202.20.125:3071,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,07:21:40 +1:00 GMT,24.58.22.174:3343,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/03/24,07:21:40 +1:00 GMT,24.58.22.174:3345,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/03/24,07:21:40 +1:00 GMT,24.58.22.174:3347,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/24,07:21:40 +1:00 GMT,24.58.22.174:3348,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,07:54:32 +1:00 GMT,24.215.35.213:2610,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,08:29:04 +1:00 GMT,61.196.6.105:2324,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/03/24,08:34:12 +1:00 GMT,221.237.76.230:2196,192.168.31.2:8080,TCP (flags:S)
FWIN,2004/03/24,08:35:06 +1:00 GMT,128.227.12.160:4110,192.168.31.2:1026,UDP
FWIN,2004/03/24,08:35:06 +1:00 GMT,128.227.12.160:4231,192.168.31.2:1027,UDP
FWIN,2004/03/24,08:35:12 +1:00 GMT,128.227.12.160:4285,192.168.31.2:1026,UDP
FWIN,2004/03/24,08:35:12 +1:00 GMT,128.227.12.160:4427,192.168.31.2:1027,UDP
FWIN,2004/03/24,08:35:38 +1:00 GMT,128.227.12.160:1106,192.168.31.2:1026,UDP
FWIN,2004/03/24,08:35:38 +1:00 GMT,128.227.12.160:1262,192.168.31.2:1027,UDP
FWIN,2004/03/24,08:49:18 +1:00 GMT,66.88.215.206:3427,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/03/24,09:05:24 +1:00 GMT,216.118.120.35:2709,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/03/24,09:20:56 +1:00 GMT,218.254.80.3:22002,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/24,09:20:56 +1:00 GMT,218.254.80.3:22002,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/03/24,09:20:56 +1:00 GMT,218.254.80.3:22002,192.168.31.2:10080,TCP (flags:S)
FWIN,2004/03/24,09:20:56 +1:00 GMT,218.254.80.3:22002,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/03/24,09:30:16 +1:00 GMT,213.172.61.136:2350,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,09:50:24 +1:00 GMT,65.69.50.187:2089,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/24,10:22:52 +1:00 GMT,24.87.231.233:8550,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/03/24,10:40:24 +1:00 GMT,80.185.85.149:4055,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/24,10:57:40 +1:00 GMT,212.109.156.170:3301,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/03/24,10:57:42 +1:00 GMT,212.109.156.170:3306,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/24,10:57:42 +1:00 GMT,212.109.156.170:3308,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,13:01:30 +1:00 GMT,212.235.0.85:3372,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/24,13:02:14 +1:00 GMT,212.109.156.154:2439,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/03/24,13:02:14 +1:00 GMT,212.109.156.154:2447,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,13:02:14 +1:00 GMT,212.109.156.154:2443,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/24,13:52:30 +1:00 GMT,61.17.107.11:777,192.168.31.2:0,UDP
FWIN,2004/03/24,15:35:22 +1:00 GMT,130.13.150.64:3801,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/03/24,15:41:06 +1:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/03/24,15:41:06 +1:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/03/24,16:28:18 +1:00 GMT,66.52.249.70:666,192.168.31.2:1026,UDP
FWIN,2004/03/24,17:06:28 +1:00 GMT,82.114.67.252:61898,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/24,17:23:56 +1:00 GMT,207.36.181.124:4000,192.168.31.2:44943,UDP
FWIN,2004/03/24,17:31:22 +1:00 GMT,210.101.95.84:1937,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/24,18:04:38 +1:00 GMT,211.56.230.228:2824,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/24,19:07:46 +1:00 GMT,210.212.78.10:1754,192.168.31.2:22,TCP (flags:S)
FWIN,2004/03/24,20:05:26 +1:00 GMT,67.80.84.233:3972,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/24,20:10:16 +1:00 GMT,81.153.11.29:2527,192.168.31.2:1027,UDP
FWIN,2004/03/24,21:19:46 +1:00 GMT,211.56.254.138:3362,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/03/24,21:28:00 +1:00 GMT,68.236.193.231:2911,192.168.31.2:8080,TCP (flags:S)
FWIN,2004/03/24,21:28:00 +1:00 GMT,68.236.193.231:2912,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/03/24,21:28:16 +1:00 GMT,210.114.174.233:26561,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,21:38:10 +1:00 GMT,220.112.196.149:4818,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/24,22:18:04 +1:00 GMT,147.162.21.120:2465,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/03/24,22:18:58 +1:00 GMT,67.171.189.57:63766,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/24,22:19:00 +1:00 GMT,67.171.189.57:63820,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/24,22:33:04 +1:00 GMT,61.67.225.187:2578,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/03/24,23:51:18 +1:00 GMT,221.232.160.103:39589,192.168.31.2:0,UDP
FWIN,2004/03/24,23:54:40 +1:00 GMT,69.50.182.130:4000,192.168.31.2:44943,UDP
FWIN,2004/03/25,02:18:44 +1:00 GMT,80.140.212.33:22072,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/25,02:28:16 +1:00 GMT,217.232.238.183:2304,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/25,02:47:14 +1:00 GMT,63.209.180.28:4000,192.168.31.2:44943,UDP
FWIN,2004/03/25,03:01:58 +1:00 GMT,211.223.91.55:4787,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/03/25,03:25:44 +1:00 GMT,67.210.174.12:2208,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/25,05:39:14 +1:00 GMT,80.98.89.147:3531,192.168.31.2:6129,TCP (flags:S)
