ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/05/23,13:59:50 +2:00 GMT,192.168.41.213:2682,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/23,14:01:48 +2:00 GMT,212.144.105.18:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,14:03:48 +2:00 GMT,192.168.22.105:1119,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/23,14:05:40 +2:00 GMT,212.26.131.44:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,14:10:06 +2:00 GMT,213.107.126.175:4934,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/05/23,14:21:02 +2:00 GMT,62.87.135.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,14:25:52 +2:00 GMT,207.36.230.199:29826,192.168.31.2:1026,UDP
FWIN,2004/05/23,14:41:14 +2:00 GMT,192.168.34.113:3899,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/23,14:59:00 +2:00 GMT,69.158.103.243:4547,192.168.31.2:65506,TCP (flags:S)
FWIN,2004/05/23,15:05:08 +2:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/05/23,15:05:08 +2:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/05/23,15:07:10 +2:00 GMT,61.53.148.197:2631,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/05/23,15:07:10 +2:00 GMT,61.53.148.197:2957,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/05/23,15:34:10 +2:00 GMT,217.95.179.205:4697,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/05/23,15:40:46 +2:00 GMT,212.118.144.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,16:04:58 +2:00 GMT,80.39.188.72:1099,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/05/23,16:21:50 +2:00 GMT,218.5.196.234:4710,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/05/23,16:24:00 +2:00 GMT,192.168.34.224:2995,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/23,16:33:24 +2:00 GMT,140.128.118.157:4660,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/05/23,16:33:32 +2:00 GMT,140.128.118.157:1366,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/05/23,16:35:20 +2:00 GMT,62.87.134.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,16:54:00 +2:00 GMT,212.109.211.199:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,17:15:38 +2:00 GMT,212.171.202.164:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,17:15:58 +2:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/05/23,17:15:58 +2:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/05/23,17:16:02 +2:00 GMT,217.172.184.10:40883,192.168.31.2:2401,TCP (flags:S)
FWIN,2004/05/23,17:24:40 +2:00 GMT,212.106.160.61:2721,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/05/23,17:40:42 +2:00 GMT,192.168.41.213:2531,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/23,17:50:04 +2:00 GMT,212.0.209.12:1646,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/05/23,18:01:12 +2:00 GMT,24.64.114.233:1646,192.168.31.2:65506,TCP (flags:S)
FWIN,2004/05/23,18:09:26 +2:00 GMT,216.200.14.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,18:20:44 +2:00 GMT,212.119.139.135:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,18:31:26 +2:00 GMT,62.87.251.163:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,18:33:32 +2:00 GMT,81.168.144.170:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,18:33:44 +2:00 GMT,212.109.26.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,18:48:26 +2:00 GMT,211.74.237.139:4013,192.168.31.2:25,TCP (flags:S)
FWIN,2004/05/23,19:00:06 +2:00 GMT,212.179.195.126:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,19:03:06 +2:00 GMT,67.165.150.103:4614,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/05/23,19:20:18 +2:00 GMT,192.168.22.105:2079,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/23,19:26:24 +2:00 GMT,212.109.211.81:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,19:36:46 +2:00 GMT,212.253.60.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,19:52:48 +2:00 GMT,212.220.76.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,19:54:16 +2:00 GMT,64.105.233.137:1707,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/05/23,19:56:48 +2:00 GMT,212.88.247.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,20:00:28 +2:00 GMT,212.122.106.108:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,20:03:50 +2:00 GMT,212.199.140.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,20:11:00 +2:00 GMT,81.218.165.9:4147,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/05/23,20:27:28 +2:00 GMT,212.199.17.47:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,20:52:00 +2:00 GMT,212.77.212.158:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,20:55:30 +2:00 GMT,62.87.135.109:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/23,20:57:00 +2:00 GMT,80.128.123.28:4549,192.168.31.2:1433,TCP (flags:S)
