ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/12/17,15:57:20 +1:00 GMT,212.107.59.126:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,15:59:34 +1:00 GMT,212.106.68.96:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:01:22 +1:00 GMT,212.111.168.124:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:09:56 +1:00 GMT,212.111.147.50:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:10:18 +1:00 GMT,212.109.5.71:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:11:10 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:16:40 +1:00 GMT,212.107.56.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:26:42 +1:00 GMT,212.111.173.1:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:27:48 +1:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:29:02 +1:00 GMT,212.107.59.117:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:34:34 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:39:00 +1:00 GMT,212.107.59.142:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:44:44 +1:00 GMT,212.107.59.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:45:46 +1:00 GMT,212.110.78.77:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:53:16 +1:00 GMT,212.109.34.206:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:55:40 +1:00 GMT,212.107.59.140:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:56:50 +1:00 GMT,212.110.76.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,16:58:34 +1:00 GMT,212.107.59.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,17:03:10 +1:00 GMT,213.86.240.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,17:04:08 +1:00 GMT,212.112.186.138:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,17:09:04 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,17:09:08 +1:00 GMT,212.111.147.218:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/17,17:10:32 +1:00 GMT,61.233.154.168:1308,192.168.31.2:53,UDP
FWIN,2003/12/17,17:10:38 +1:00 GMT,212.110.87.247:0,192.168.31.2:0,ICMP (type:8/subtype:0)
