ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWROUTE,2004/08/02,11:56:40 +2:00 GMT,192.168.31.2:137,192.168.16.1:137,UDP
FWROUTE,2004/08/02,12:01:20 +2:00 GMT,192.168.31.2:137,192.168.15.10:137,UDP
FWROUTE,2004/08/02,12:43:46 +2:00 GMT,163.27.91.194:2773,192.168.31.2:20168,TCP (flags:S)
FWROUTE,2004/08/02,12:43:46 +2:00 GMT,192.168.31.2:2733,192.168.11.1:53,UDP
FWROUTE,2004/08/02,12:57:36 +2:00 GMT,192.168.31.2:137,192.168.16.1:137,UDP
FWROUTE,2004/08/02,13:02:04 +2:00 GMT,192.168.31.2:137,192.168.15.10:137,UDP
FWROUTE,2004/08/02,13:20:18 +2:00 GMT,212.235.72.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWROUTE,2004/08/02,13:20:18 +2:00 GMT,192.168.31.2:2738,192.168.11.1:53,UDP
FWROUTE,2004/08/02,13:42:02 +2:00 GMT,212.205.252.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWROUTE,2004/08/02,13:42:02 +2:00 GMT,192.168.31.2:2741,192.168.11.1:53,UDP
FWROUTE,2004/08/02,13:46:22 +2:00 GMT,192.168.31.2:137,192.168.16.1:137,UDP
FWROUTE,2004/08/02,13:51:32 +2:00 GMT,218.190.20.26:4259,192.168.31.2:5554,TCP (flags:S)
FWROUTE,2004/08/02,13:51:32 +2:00 GMT,192.168.31.2:2743,192.168.11.1:53,UDP
FWROUTE,2004/08/02,13:51:32 +2:00 GMT,218.190.20.26:4694,192.168.31.2:9898,TCP (flags:S)
FWROUTE,2004/08/02,13:57:38 +2:00 GMT,192.168.31.2:137,192.168.15.10:137,UDP
FWROUTE,2004/08/02,14:23:14 +2:00 GMT,212.109.210.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWROUTE,2004/08/02,14:23:14 +2:00 GMT,192.168.31.2:2747,192.168.11.1:53,UDP
FWROUTE,2004/08/02,14:29:54 +2:00 GMT,192.168.31.2:137,192.168.16.1:137,UDP
FWROUTE,2004/08/02,14:33:08 +2:00 GMT,212.29.235.49:3590,192.168.31.2:2745,TCP (flags:S)
FWROUTE,2004/08/02,14:33:08 +2:00 GMT,192.168.31.2:2749,192.168.11.1:53,UDP
FWROUTE,2004/08/02,14:45:38 +2:00 GMT,192.168.31.2:137,192.168.15.10:137,UDP
FWROUTE,2004/08/02,14:56:44 +2:00 GMT,212.109.211.102:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWROUTE,2004/08/02,14:56:44 +2:00 GMT,192.168.31.2:2753,192.168.11.1:53,UDP
FWROUTE,2004/08/02,15:02:16 +2:00 GMT,192.168.31.2:137,192.168.16.1:137,UDP
FWROUTE,2004/08/02,15:15:26 +2:00 GMT,220.88.125.174:2695,192.168.31.2:5554,TCP (flags:S)
FWROUTE,2004/08/02,15:15:26 +2:00 GMT,192.168.31.2:2755,192.168.11.1:53,UDP
FWROUTE,2004/08/02,15:15:26 +2:00 GMT,220.88.125.174:3569,192.168.31.2:1023,TCP (flags:S)
FWROUTE,2004/08/02,15:15:28 +2:00 GMT,220.88.125.174:1382,192.168.31.2:9898,TCP (flags:S)
FWROUTE,2004/08/02,15:15:34 +2:00 GMT,221.165.114.81:4240,192.168.31.2:5554,TCP (flags:S)
FWROUTE,2004/08/02,15:15:34 +2:00 GMT,221.165.114.81:1133,192.168.31.2:1023,TCP (flags:S)
FWROUTE,2004/08/02,15:15:36 +2:00 GMT,192.168.31.2:2756,192.168.11.1:53,UDP
FWROUTE,2004/08/02,15:15:36 +2:00 GMT,218.47.172.132:2727,192.168.31.2:5554,TCP (flags:S)
FWROUTE,2004/08/02,15:15:36 +2:00 GMT,221.165.114.81:2179,192.168.31.2:9898,TCP (flags:S)
FWROUTE,2004/08/02,15:15:36 +2:00 GMT,218.47.172.132:3087,192.168.31.2:1023,TCP (flags:S)
FWROUTE,2004/08/02,15:15:38 +2:00 GMT,211.225.68.182:2018,192.168.31.2:5554,TCP (flags:S)
FWROUTE,2004/08/02,15:15:38 +2:00 GMT,211.225.68.182:2830,192.168.31.2:1023,TCP (flags:S)
FWROUTE,2004/08/02,15:15:38 +2:00 GMT,218.47.172.132:3783,192.168.31.2:9898,TCP (flags:S)
FWROUTE,2004/08/02,15:15:40 +2:00 GMT,211.225.68.182:4762,192.168.31.2:9898,TCP (flags:S)
FWROUTE,2004/08/02,15:15:46 +2:00 GMT,192.168.31.2:2757,192.168.11.1:53,UDP
FWROUTE,2004/08/02,15:15:56 +2:00 GMT,192.168.31.2:2759,192.168.11.1:53,UDP
FWROUTE,2004/08/02,15:16:00 +2:00 GMT,61.214.205.163:3173,192.168.31.2:5554,TCP (flags:S)
FWROUTE,2004/08/02,15:16:02 +2:00 GMT,61.214.205.163:3370,192.168.31.2:1023,TCP (flags:S)
FWROUTE,2004/08/02,15:16:04 +2:00 GMT,61.214.205.163:3806,192.168.31.2:9898,TCP (flags:S)
FWROUTE,2004/08/02,15:16:06 +2:00 GMT,192.168.31.2:2760,192.168.11.1:53,UDP
FWROUTE,2004/08/02,15:16:58 +2:00 GMT,220.120.161.192:3592,192.168.31.2:5554,TCP (flags:S)
FWROUTE,2004/08/02,15:16:58 +2:00 GMT,192.168.31.2:2761,192.168.11.1:53,UDP
FWROUTE,2004/08/02,15:16:58 +2:00 GMT,220.120.161.192:3819,192.168.31.2:1023,TCP (flags:S)
