ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
PE,2004/03/15,15:21:18 +1:00 GMT,Klient autoaktualizacji Windows Update,192.168.11.1:53,N/A
FWIN,2004/03/15,16:07:46 +1:00 GMT,151.100.76.75:1654,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/15,17:53:42 +1:00 GMT,65.241.28.11:3924,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/15,19:12:32 +1:00 GMT,217.255.86.51:3920,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/15,19:29:40 +1:00 GMT,83.130.234.47:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/15,19:44:00 +1:00 GMT,201.2.76.33:2220,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/15,19:52:16 +1:00 GMT,68.77.73.97:3339,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/15,20:10:42 +1:00 GMT,67.39.79.185:0,192.168.31.2:0,ICMP (type:3/subtype:3)
FWIN,2004/03/15,21:10:56 +1:00 GMT,65.33.8.60:3125,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/15,21:21:40 +1:00 GMT,68.252.249.2:4346,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/15,22:10:20 +1:00 GMT,219.252.101.190:4826,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/03/15,22:11:00 +1:00 GMT,217.128.80.52:2294,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/15,22:41:32 +1:00 GMT,68.204.155.193:2489,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/15,23:15:48 +1:00 GMT,130.191.167.71:1287,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/15,23:20:34 +1:00 GMT,62.220.218.100:3356,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/15,23:22:08 +1:00 GMT,200.95.93.146:1025,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/15,23:28:16 +1:00 GMT,69.40.190.78:1150,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/15,23:51:34 +1:00 GMT,211.63.3.36:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/15,23:59:16 +1:00 GMT,200.32.4.166:1336,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,00:02:08 +1:00 GMT,217.123.171.100:4458,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/16,00:10:10 +1:00 GMT,217.215.206.68:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,01:06:34 +1:00 GMT,211.196.182.222:3416,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,01:51:26 +1:00 GMT,210.17.171.120:15249,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,02:16:42 +1:00 GMT,212.71.51.213:2076,192.168.31.2:900,TCP (flags:S)
FWIN,2004/03/16,03:03:52 +1:00 GMT,211.204.72.234:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,03:21:54 +1:00 GMT,68.215.114.87:0,192.168.31.2:0,ICMP (type:3/subtype:3)
FWIN,2004/03/16,04:19:56 +1:00 GMT,61.249.134.191:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,05:03:26 +1:00 GMT,218.148.218.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,06:43:08 +1:00 GMT,80.48.215.17:65533,192.168.31.2:65533,TCP (flags:S)
FWIN,2004/03/16,06:52:20 +1:00 GMT,212.36.164.16:3362,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,07:32:56 +1:00 GMT,24.186.189.43:3729,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/16,07:40:14 +1:00 GMT,210.126.41.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,07:42:52 +1:00 GMT,218.148.67.166:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,08:12:52 +1:00 GMT,212.10.184.146:4906,192.168.31.2:1026,UDP
FWIN,2004/03/16,08:12:52 +1:00 GMT,212.10.184.146:4907,192.168.31.2:1027,UDP
FWIN,2004/03/16,08:12:52 +1:00 GMT,212.10.184.146:4922,192.168.31.2:1026,UDP
FWIN,2004/03/16,08:12:52 +1:00 GMT,212.10.184.146:4923,192.168.31.2:1027,UDP
FWIN,2004/03/16,08:55:42 +1:00 GMT,24.150.133.15:63565,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,08:58:04 +1:00 GMT,218.95.120.167:1309,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/16,09:00:36 +1:00 GMT,61.141.203.12:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,09:01:58 +1:00 GMT,69.3.22.203:1812,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/16,09:14:20 +1:00 GMT,220.79.34.152:4462,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,09:24:12 +1:00 GMT,220.74.212.165:2529,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,09:25:52 +1:00 GMT,68.47.19.33:22002,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/16,09:25:52 +1:00 GMT,68.47.19.33:22002,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/03/16,09:25:52 +1:00 GMT,68.47.19.33:22002,192.168.31.2:10080,TCP (flags:S)
FWIN,2004/03/16,09:25:52 +1:00 GMT,68.47.19.33:22002,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/03/16,09:37:18 +1:00 GMT,222.98.129.50:1711,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,09:39:12 +1:00 GMT,129.241.47.162:2503,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,09:52:40 +1:00 GMT,24.87.231.233:2183,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/03/16,10:23:58 +1:00 GMT,83.130.242.249:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,10:25:14 +1:00 GMT,220.124.24.194:2017,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,10:57:46 +1:00 GMT,195.157.37.97:1835,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/16,11:26:50 +1:00 GMT,81.190.40.203:3206,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/16,11:29:26 +1:00 GMT,220.85.116.208:4003,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,11:31:20 +1:00 GMT,66.98.222.38:1888,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,11:33:34 +1:00 GMT,195.15.12.13:1614,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,12:06:38 +1:00 GMT,64.164.169.160:2572,192.168.31.2:1026,UDP
FWIN,2004/03/16,12:10:28 +1:00 GMT,64.164.169.160:2709,192.168.31.2:1026,UDP
FWIN,2004/03/16,12:10:28 +1:00 GMT,64.164.169.160:2819,192.168.31.2:1027,UDP
FWIN,2004/03/16,12:19:34 +1:00 GMT,221.139.243.206:2365,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,12:30:46 +1:00 GMT,210.187.43.28:2665,192.168.31.2:111,TCP (flags:S)
FWIN,2004/03/16,13:01:30 +1:00 GMT,210.98.154.119:3399,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,13:09:20 +1:00 GMT,129.241.47.162:3825,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,13:09:50 +1:00 GMT,80.164.13.126:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,13:10:46 +1:00 GMT,61.107.24.254:1885,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/03/16,13:48:42 +1:00 GMT,62.31.95.29:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,13:58:02 +1:00 GMT,80.170.139.20:4542,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/16,14:02:46 +1:00 GMT,220.78.66.20:4019,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/16,14:03:14 +1:00 GMT,211.201.146.252:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/16,14:09:02 +1:00 GMT,213.208.174.129:63909,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/16,14:11:22 +1:00 GMT,80.145.234.109:3263,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/16,14:33:22 +1:00 GMT,211.207.238.26:2968,192.168.31.2:901,TCP (flags:S)
