ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/12/04,15:31:56 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,15:39:22 +1:00 GMT,212.107.57.159:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,15:49:24 +1:00 GMT,212.110.153.45:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,15:53:46 +1:00 GMT,212.109.123.25:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,15:56:24 +1:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,15:57:32 +1:00 GMT,212.109.5.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:00:12 +1:00 GMT,212.107.59.72:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:07:10 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:07:50 +1:00 GMT,212.107.205.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:10:40 +1:00 GMT,212.107.58.224:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:13:18 +1:00 GMT,212.111.147.165:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:17:38 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:18:12 +1:00 GMT,212.107.59.224:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:18:34 +1:00 GMT,212.106.68.17:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:28:12 +1:00 GMT,212.111.146.213:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:28:52 +1:00 GMT,212.106.68.26:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:30:02 +1:00 GMT,212.107.58.84:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:32:28 +1:00 GMT,212.110.80.126:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:33:40 +1:00 GMT,212.110.72.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:36:10 +1:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:37:50 +1:00 GMT,212.106.68.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:41:42 +1:00 GMT,212.107.59.239:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:44:40 +1:00 GMT,212.106.68.156:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,16:53:30 +1:00 GMT,212.112.181.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:02:38 +1:00 GMT,212.107.57.159:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:03:20 +1:00 GMT,212.107.57.19:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:04:42 +1:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:07:32 +1:00 GMT,212.112.47.242:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:10:28 +1:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:11:18 +1:00 GMT,24.130.19.120:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:13:00 +1:00 GMT,212.112.161.173:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:14:04 +1:00 GMT,212.110.64.96:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:16:44 +1:00 GMT,212.109.34.206:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:25:44 +1:00 GMT,212.112.181.62:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:29:52 +1:00 GMT,212.107.59.72:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:33:18 +1:00 GMT,212.111.147.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:33:28 +1:00 GMT,212.107.205.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:33:28 +1:00 GMT,212.110.65.88:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:36:32 +1:00 GMT,212.111.141.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:38:10 +1:00 GMT,212.107.59.224:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:38:50 +1:00 GMT,212.107.59.112:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:39:42 +1:00 GMT,212.112.181.47:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:43:22 +1:00 GMT,212.107.59.141:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:44:08 +1:00 GMT,212.109.29.111:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:47:42 +1:00 GMT,212.111.146.240:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,17:48:02 +1:00 GMT,172.194.30.4:2770,192.168.31.2:1080,TCP (flags:S)
FWIN,2003/12/04,17:52:14 +1:00 GMT,212.110.65.118:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:00:22 +1:00 GMT,212.111.146.171:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:01:20 +1:00 GMT,212.107.57.19:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:02:12 +1:00 GMT,212.112.47.242:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:04:50 +1:00 GMT,212.106.68.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:10:26 +1:00 GMT,212.110.72.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:10:34 +1:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:11:46 +1:00 GMT,212.107.59.239:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:15:44 +1:00 GMT,212.112.181.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:17:08 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:21:58 +1:00 GMT,212.107.37.43:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:24:20 +1:00 GMT,212.107.59.121:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:29:48 +1:00 GMT,212.110.65.23:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:32:46 +1:00 GMT,212.110.66.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:43:22 +1:00 GMT,212.112.181.47:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:44:14 +1:00 GMT,212.112.161.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:46:22 +1:00 GMT,212.106.68.235:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:48:22 +1:00 GMT,212.111.146.35:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:50:36 +1:00 GMT,212.111.146.32:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:54:26 +1:00 GMT,212.112.181.62:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:56:36 +1:00 GMT,212.107.59.72:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,18:58:04 +1:00 GMT,212.106.68.17:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,19:06:26 +1:00 GMT,212.107.59.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,19:07:22 +1:00 GMT,212.107.59.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,19:07:34 +1:00 GMT,68.78.100.179:4348,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/12/04,19:09:32 +1:00 GMT,212.109.123.19:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,19:14:32 +1:00 GMT,212.109.34.206:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,19:16:46 +1:00 GMT,212.109.29.166:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,19:21:20 +1:00 GMT,212.109.29.29:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/04,19:23:10 +1:00 GMT,172.142.31.202:3601,192.168.31.2:17300,TCP (flags:S)
