ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/05/29,21:01:38 +2:00 GMT,212.144.7.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/29,21:04:02 +2:00 GMT,212.150.75.156:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/29,21:58:50 +2:00 GMT,62.87.135.86:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/29,22:57:08 +2:00 GMT,192.168.41.213:4756,192.168.31.2:445,TCP (flags:S)
FWIN,2004/05/29,23:08:40 +2:00 GMT,65.160.140.90:2442,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/05/29,23:19:44 +2:00 GMT,212.174.242.76:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/29,23:24:04 +2:00 GMT,212.106.92.136:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,00:23:00 +2:00 GMT,212.76.241.29:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,00:56:50 +2:00 GMT,80.94.0.153:2854,192.168.31.2:3410,TCP (flags:S)
FWIN,2004/05/30,01:40:50 +2:00 GMT,212.179.230.102:2107,192.168.31.2:5000,TCP (flags:S)
FWIN,2004/05/30,02:03:28 +2:00 GMT,212.251.91.12:2235,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/05/30,02:08:56 +2:00 GMT,81.208.36.87:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/05/30,03:03:48 +2:00 GMT,212.199.240.202:3767,192.168.31.2:2745,TCP (flags:S)
PE,2004/05/30,03:24:48 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/05/30,03:24:48 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/05/30,03:24:48 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/05/30,03:24:58 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/05/30,03:24:58 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/05/30,03:32:14 +2:00 GMT,69.198.133.72:3634,192.168.31.2:901,TCP (flags:S)
PE,2004/05/30,03:44:42 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/05/30,03:44:42 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/05/30,03:44:42 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/05/30,03:44:50 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
