ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/07/08,11:26:06 +2:00 GMT,212.55.185.54:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/07/08,11:39:04 +2:00 GMT,192.168.34.165:2544,192.168.31.2:445,TCP (flags:S)
FWIN,2004/07/08,11:42:52 +2:00 GMT,61.63.10.217:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/07/08,12:09:32 +2:00 GMT,192.168.34.110:2999,192.168.31.2:445,TCP (flags:S)
FWIN,2004/07/08,12:21:58 +2:00 GMT,212.109.210.221:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2004/07/08,12:33:02 +2:00 GMT,JBuilderW.exe,192.168.11.1:53,N/A
FWIN,2004/07/08,12:36:48 +2:00 GMT,213.154.72.197:1271,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/07/08,13:05:08 +2:00 GMT,61.180.240.20:51379,192.168.31.2:22,TCP (flags:S)
FWIN,2004/07/08,13:10:52 +2:00 GMT,192.168.4.51:3854,192.168.31.2:445,TCP (flags:S)
FWIN,2004/07/08,13:32:32 +2:00 GMT,82.127.217.70:2596,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/07/08,13:32:58 +2:00 GMT,82.127.217.70:4952,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/07/08,14:18:48 +2:00 GMT,212.95.110.184:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/07/08,14:30:46 +2:00 GMT,192.168.4.51:2950,192.168.31.2:445,TCP (flags:S)
FWIN,2004/07/08,15:15:28 +2:00 GMT,220.121.2.206:2823,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/07/08,15:15:30 +2:00 GMT,220.121.2.206:3953,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/07/08,15:16:02 +2:00 GMT,220.126.93.236:1836,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/07/08,15:16:04 +2:00 GMT,220.87.10.160:3106,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/07/08,15:16:04 +2:00 GMT,220.126.93.236:2474,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/07/08,15:16:06 +2:00 GMT,220.87.10.160:4325,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/07/08,15:16:06 +2:00 GMT,220.126.93.236:3731,192.168.31.2:9898,TCP (flags:S)
