ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/10/27,09:01:40 +1:00 GMT,192.168.3.52:4653,192.168.31.2:135,TCP (flags:S)
FWIN,2003/10/27,09:04:30 +1:00 GMT,212.107.56.134:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,09:14:56 +1:00 GMT,212.109.29.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,09:18:20 +1:00 GMT,212.110.77.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,09:18:38 +1:00 GMT,61.64.214.194:4736,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,09:38:40 +1:00 GMT,212.107.59.164:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,09:41:38 +1:00 GMT,212.107.41.112:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,09:54:40 +1:00 GMT,140.113.89.33:2185,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,09:57:04 +1:00 GMT,212.109.29.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:08:52 +1:00 GMT,138.89.90.49:4290,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,10:09:58 +1:00 GMT,212.107.59.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:11:14 +1:00 GMT,213.181.174.44:28432,192.168.31.2:28431,UDP
FWIN,2003/10/27,10:12:52 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:20:02 +1:00 GMT,212.107.56.204:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:21:34 +1:00 GMT,212.106.68.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:23:46 +1:00 GMT,212.180.1.14:2510,192.168.31.2:81,TCP (flags:S)
FWIN,2003/10/27,10:24:50 +1:00 GMT,212.107.56.134:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:32:20 +1:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:34:58 +1:00 GMT,212.108.130.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:40:28 +1:00 GMT,203.167.112.40:3401,192.168.31.2:4000,TCP (flags:S)
FWIN,2003/10/27,10:41:54 +1:00 GMT,212.109.5.100:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:45:24 +1:00 GMT,212.107.58.189:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,10:54:58 +1:00 GMT,212.109.5.40:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:08:18 +1:00 GMT,217.234.185.4:3454,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,11:08:28 +1:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:08:28 +1:00 GMT,61.109.225.100:1391,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,11:11:52 +1:00 GMT,212.111.46.237:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:21:40 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:23:50 +1:00 GMT,212.110.68.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:34:02 +1:00 GMT,212.109.29.59:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:34:34 +1:00 GMT,212.106.68.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:41:28 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:44:20 +1:00 GMT,212.110.70.66:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,11:44:44 +1:00 GMT,212.111.43.88:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2003/10/27,11:45:34 +1:00 GMT,Windows Explorer,0.0.0.0:80,N/A
FWIN,2003/10/27,12:01:38 +1:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:01:54 +1:00 GMT,212.110.70.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:05:52 +1:00 GMT,210.85.230.21:2691,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,12:10:42 +1:00 GMT,212.112.186.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:19:24 +1:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:23:02 +1:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:23:50 +1:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:31:42 +1:00 GMT,212.106.68.66:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:32:40 +1:00 GMT,212.110.65.12:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:33:28 +1:00 GMT,212.110.68.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:33:52 +1:00 GMT,64.230.160.148:3973,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,12:37:10 +1:00 GMT,212.107.41.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:37:38 +1:00 GMT,212.107.37.129:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:37:56 +1:00 GMT,212.107.37.92:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:38:42 +1:00 GMT,212.107.58.189:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:43:44 +1:00 GMT,212.110.70.66:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:46:56 +1:00 GMT,212.110.77.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:48:38 +1:00 GMT,211.110.39.160:2468,192.168.31.2:17300,TCP (flags:S)
PE,2003/10/27,12:56:10 +1:00 GMT,Adobe Acrobat 5.0.5b CE,192.168.11.1:53,N/A
FWIN,2003/10/27,12:56:42 +1:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:57:46 +1:00 GMT,212.106.68.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,12:59:18 +1:00 GMT,212.107.56.134:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:00:40 +1:00 GMT,212.111.46.237:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:06:56 +1:00 GMT,68.49.176.44:2143,192.168.31.2:20168,TCP (flags:S)
FWIN,2003/10/27,13:16:32 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2003/10/27,13:28:14 +1:00 GMT,Spooler SubSystem App,192.168.11.1:53,N/A
FWIN,2003/10/27,13:28:34 +1:00 GMT,212.109.29.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:30:08 +1:00 GMT,212.110.86.167:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:30:52 +1:00 GMT,61.235.212.152:53,192.168.31.2:53,UDP
FWIN,2003/10/27,13:32:00 +1:00 GMT,212.109.29.75:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:40:48 +1:00 GMT,212.107.37.165:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:42:56 +1:00 GMT,212.110.68.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:46:28 +1:00 GMT,212.106.68.66:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:49:08 +1:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:50:48 +1:00 GMT,212.109.29.128:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:52:18 +1:00 GMT,212.109.5.55:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,13:53:48 +1:00 GMT,212.109.5.16:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:00:20 +1:00 GMT,212.110.70.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:02:22 +1:00 GMT,61.79.39.187:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:08:16 +1:00 GMT,212.107.59.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:23:22 +1:00 GMT,212.106.68.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:27:38 +1:00 GMT,80.160.118.253:2125,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,14:28:06 +1:00 GMT,212.107.41.25:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:30:26 +1:00 GMT,212.107.37.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:30:32 +1:00 GMT,212.107.59.164:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:34:58 +1:00 GMT,138.88.215.110:3377,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,14:38:18 +1:00 GMT,61.15.45.58:2937,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,14:39:02 +1:00 GMT,212.109.29.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:46:32 +1:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:47:30 +1:00 GMT,212.111.46.237:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,14:52:26 +1:00 GMT,212.110.68.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,15:11:50 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,15:25:04 +1:00 GMT,151.26.39.109:2087,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,15:28:52 +1:00 GMT,212.107.56.169:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,15:30:46 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,15:31:08 +1:00 GMT,212.110.65.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,15:35:02 +1:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,15:41:26 +1:00 GMT,212.110.70.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:02:24 +1:00 GMT,212.110.68.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:08:10 +1:00 GMT,212.110.42.41:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:08:52 +1:00 GMT,212.111.46.237:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:09:22 +1:00 GMT,212.107.56.14:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:10:28 +1:00 GMT,212.109.29.141:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:11:22 +1:00 GMT,82.64.159.172:4107,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,16:13:40 +1:00 GMT,212.107.59.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:16:16 +1:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:38:24 +1:00 GMT,212.109.31.6:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:39:10 +1:00 GMT,212.107.59.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:41:14 +1:00 GMT,212.110.70.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:41:34 +1:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:43:22 +1:00 GMT,212.110.77.114:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:48:26 +1:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,16:57:56 +1:00 GMT,212.107.58.189:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:00:00 +1:00 GMT,212.109.29.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:06:30 +1:00 GMT,212.107.58.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:07:16 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:07:26 +1:00 GMT,212.107.59.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:17:16 +1:00 GMT,212.109.29.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:23:58 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:34:50 +1:00 GMT,61.59.57.100:2979,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,17:35:02 +1:00 GMT,212.110.68.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:41:20 +1:00 GMT,212.110.70.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:56:14 +1:00 GMT,212.107.59.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:57:18 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,17:57:32 +1:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:02:10 +1:00 GMT,82.166.67.227:39321,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,18:06:52 +1:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:10:12 +1:00 GMT,212.107.59.164:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:10:28 +1:00 GMT,212.109.29.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:14:30 +1:00 GMT,212.109.31.6:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:20:46 +1:00 GMT,82.37.218.247:4082,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,18:22:00 +1:00 GMT,212.109.29.133:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:26:10 +1:00 GMT,212.109.29.47:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:26:28 +1:00 GMT,212.107.37.124:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:27:22 +1:00 GMT,212.107.59.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:29:08 +1:00 GMT,212.107.59.38:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:38:00 +1:00 GMT,212.110.66.144:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:44:26 +1:00 GMT,80.15.198.186:1530,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/10/27,18:54:58 +1:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,18:59:24 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,19:00:34 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,19:01:56 +1:00 GMT,212.109.7.49:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,19:08:42 +1:00 GMT,212.109.29.40:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/10/27,19:13:32 +1:00 GMT,220.88.93.48:4895,192.168.31.2:25,TCP (flags:S)
