ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/02/02,13:31:44 +1:00 GMT,80.177.237.99:1081,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/02/02,13:32:36 +1:00 GMT,80.177.237.99:1283,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/02/02,13:52:14 +1:00 GMT,24.128.72.252:2562,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/02,13:55:58 +1:00 GMT,63.201.27.213:3888,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/02,14:37:32 +1:00 GMT,210.219.134.27:3594,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/02/02,14:57:22 +1:00 GMT,213.119.14.5:4572,192.168.31.2:1257,TCP (flags:S)
FWIN,2004/02/02,15:27:00 +1:00 GMT,221.138.178.28:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/02,15:34:56 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/02,15:37:44 +1:00 GMT,211.47.94.34:2198,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/02/02,15:44:12 +1:00 GMT,24.117.205.55:3097,192.168.31.2:901,TCP (flags:S)
FWIN,2004/02/02,16:02:04 +1:00 GMT,24.130.210.197:3750,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/02,16:02:32 +1:00 GMT,24.225.211.74:2014,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/02,16:32:14 +1:00 GMT,62.146.136.186:3799,192.168.31.2:8150,TCP (flags:S)
FWIN,2004/02/02,16:51:32 +1:00 GMT,68.60.79.238:1974,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/02,17:03:54 +1:00 GMT,219.251.127.23:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/02,17:04:24 +1:00 GMT,68.60.79.238:1531,192.168.31.2:17300,TCP (flags:S)
PE,2004/02/02,17:46:48 +1:00 GMT,Microsoft Office PowerPoint,192.168.11.1:53,N/A
FWIN,2004/02/02,18:36:54 +1:00 GMT,65.212.114.212:220,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/02/02,20:24:46 +1:00 GMT,80.188.178.208:56877,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/02/02,21:28:22 +1:00 GMT,210.100.145.201:56007,192.168.31.2:22,TCP (flags:S)
FWIN,2004/02/02,21:43:00 +1:00 GMT,140.122.109.96:220,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/02/02,23:21:34 +1:00 GMT,172.190.136.123:2285,192.168.31.2:3410,TCP (flags:S)
FWIN,2004/02/02,23:35:30 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/02,23:45:06 +1:00 GMT,62.245.145.106:1044,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/02,23:47:04 +1:00 GMT,193.123.132.51:13940,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/02/03,00:00:52 +1:00 GMT,194.151.13.3:3027,192.168.31.2:3129,TCP (flags:S)
FWIN,2004/02/03,00:34:06 +1:00 GMT,69.79.5.182:4140,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/03,00:44:04 +1:00 GMT,193.251.67.131:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/03,01:34:30 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/03,01:43:52 +1:00 GMT,212.111.146.26:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/03,03:33:36 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/03,03:45:00 +1:00 GMT,211.53.213.144:1417,192.168.31.2:111,TCP (flags:S)
FWIN,2004/02/03,05:59:38 +1:00 GMT,67.170.68.195:2571,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/02/03,06:02:42 +1:00 GMT,217.235.193.95:2980,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/02/03,06:18:12 +1:00 GMT,200.77.213.106:3589,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/03,06:50:52 +1:00 GMT,24.64.154.175:2286,192.168.31.2:1257,TCP (flags:S)
FWIN,2004/02/03,07:49:14 +1:00 GMT,62.211.220.120:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/03,09:13:04 +1:00 GMT,218.152.205.120:30198,192.168.31.2:53,UDP
PE,2004/02/03,09:57:38 +1:00 GMT,Klient autoaktualizacji Windows Update,192.168.11.1:53,N/A
PE,2004/02/03,12:17:54 +1:00 GMT,Dreamweaver MX 2004,192.168.11.1:53,N/A
ACCESS,2004/02/03,12:17:56 +1:00 GMT,Dreamweaver MX 2004 was temporarily blocked from connecting to the Internet (192.168.11.1:DNS).,N/A,N/A
ACCESS,2004/02/03,12:17:56 +1:00 GMT,Dreamweaver MX 2004 was temporarily blocked from connecting to the Internet (127.0.0.1:HTTP).,N/A,N/A
FWIN,2004/02/03,12:28:12 +1:00 GMT,213.228.196.252:2238,192.168.31.2:1433,TCP (flags:S)
PE,2004/02/03,12:31:16 +1:00 GMT,Microsoft Office PowerPoint,192.168.11.1:53,N/A
