ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/11/24,15:12:24 +1:00 GMT,67.250.105.95:0,192.168.31.2:3128,TCP (flags:S)
FWIN,2003/11/24,15:13:14 +1:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:20:06 +1:00 GMT,212.107.59.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:23:38 +1:00 GMT,212.32.155.155:1314,192.168.31.2:4000,TCP (flags:S)
FWIN,2003/11/24,15:29:22 +1:00 GMT,212.107.59.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:31:52 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:32:42 +1:00 GMT,24.229.77.151:3788,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/11/24,15:36:18 +1:00 GMT,212.110.66.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:42:20 +1:00 GMT,212.110.70.66:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:42:36 +1:00 GMT,212.110.65.98:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:46:18 +1:00 GMT,212.107.59.72:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:55:26 +1:00 GMT,212.110.85.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:56:02 +1:00 GMT,212.109.29.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,15:59:10 +1:00 GMT,212.108.242.231:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:03:56 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:04:00 +1:00 GMT,212.112.181.46:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:05:34 +1:00 GMT,81.128.247.237:1803,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/11/24,16:26:08 +1:00 GMT,212.107.59.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:27:00 +1:00 GMT,212.106.157.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:31:42 +1:00 GMT,212.112.161.173:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:33:24 +1:00 GMT,212.107.59.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:39:54 +1:00 GMT,212.107.37.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,16:56:50 +1:00 GMT,192.168.33.226:4217,192.168.31.2:135,TCP (flags:S)
FWIN,2003/11/24,16:57:04 +1:00 GMT,212.110.70.174:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:01:22 +1:00 GMT,212.106.68.6:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:03:36 +1:00 GMT,212.107.59.86:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:03:56 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:10:14 +1:00 GMT,212.112.174.188:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:11:20 +1:00 GMT,212.112.181.56:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:13:02 +1:00 GMT,212.107.59.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:24:26 +1:00 GMT,212.107.56.134:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:24:52 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:25:10 +1:00 GMT,212.107.59.33:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:28:32 +1:00 GMT,212.109.29.86:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:32:38 +1:00 GMT,212.106.68.208:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:38:06 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:43:06 +1:00 GMT,212.107.31.110:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:43:24 +1:00 GMT,212.107.59.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:44:18 +1:00 GMT,212.107.58.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:45:32 +1:00 GMT,212.106.68.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,17:47:08 +1:00 GMT,212.107.41.35:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,18:01:44 +1:00 GMT,212.107.58.134:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,18:05:40 +1:00 GMT,212.107.59.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/11/24,18:06:32 +1:00 GMT,212.107.59.30:0,192.168.31.2:0,ICMP (type:8/subtype:0)
