ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/12/19,16:09:56 +1:00 GMT,212.109.34.206:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:10:10 +1:00 GMT,212.112.184.246:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:18:52 +1:00 GMT,212.107.59.126:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:19:16 +1:00 GMT,212.110.84.5:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:21:14 +1:00 GMT,212.109.29.129:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:29:18 +1:00 GMT,212.111.146.200:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:30:32 +1:00 GMT,212.107.41.8:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:33:06 +1:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:34:04 +1:00 GMT,212.106.68.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:36:02 +1:00 GMT,212.112.161.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:38:36 +1:00 GMT,213.86.240.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:48:08 +1:00 GMT,212.111.138.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:56:50 +1:00 GMT,212.110.76.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,16:58:30 +1:00 GMT,212.107.58.223:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:02:44 +1:00 GMT,212.107.59.117:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:08:58 +1:00 GMT,212.107.59.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:11:08 +1:00 GMT,64.156.39.12:666,192.168.31.2:1026,UDP
FWIN,2003/12/19,17:18:48 +1:00 GMT,212.107.59.35:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:20:24 +1:00 GMT,212.110.87.246:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:24:58 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:27:50 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:34:30 +1:00 GMT,212.107.59.223:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:37:32 +1:00 GMT,212.107.59.152:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:39:00 +1:00 GMT,212.107.59.126:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:39:30 +1:00 GMT,212.107.36.39:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:39:44 +1:00 GMT,212.107.41.8:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:44:42 +1:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,17:45:44 +1:00 GMT,212.110.236.254:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:05:28 +1:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:05:32 +1:00 GMT,212.107.58.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:08:58 +1:00 GMT,212.109.34.206:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:11:20 +1:00 GMT,212.107.59.179:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:11:32 +1:00 GMT,212.107.59.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:19:26 +1:00 GMT,212.112.174.188:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:22:46 +1:00 GMT,212.107.58.107:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:31:48 +1:00 GMT,212.107.56.204:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:34:50 +1:00 GMT,212.107.57.65:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:36:04 +1:00 GMT,212.112.161.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:37:34 +1:00 GMT,212.107.37.174:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:40:08 +1:00 GMT,212.107.58.247:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:44:10 +1:00 GMT,212.111.146.221:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:46:40 +1:00 GMT,212.110.65.85:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:48:56 +1:00 GMT,212.107.41.8:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:50:22 +1:00 GMT,212.109.29.95:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,18:57:22 +1:00 GMT,212.111.169.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:00:16 +1:00 GMT,212.107.59.19:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:00:40 +1:00 GMT,212.106.68.43:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:08:36 +1:00 GMT,212.109.29.189:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:11:42 +1:00 GMT,212.107.59.113:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:13:36 +1:00 GMT,212.106.68.62:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:14:06 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:14:06 +1:00 GMT,212.106.68.132:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:14:58 +1:00 GMT,212.107.41.79:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:28:42 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:29:38 +1:00 GMT,212.110.66.153:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:29:42 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:33:12 +1:00 GMT,212.107.59.179:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:38:22 +1:00 GMT,212.107.58.222:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:41:16 +1:00 GMT,212.110.70.238:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:43:32 +1:00 GMT,212.107.57.164:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:46:52 +1:00 GMT,212.107.59.18:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/19,19:54:38 +1:00 GMT,212.109.5.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
