ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/06/22,10:19:14 +2:00 GMT,213.132.214.95:1801,192.168.31.2:554,TCP (flags:S)
FWIN,2004/06/22,10:56:16 +2:00 GMT,212.134.22.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,11:18:16 +2:00 GMT,80.117.80.101:3792,192.168.31.2:8000,TCP (flags:S)
FWIN,2004/06/22,11:21:44 +2:00 GMT,61.51.204.230:2040,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/06/22,11:21:44 +2:00 GMT,61.51.204.230:2352,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/06/22,11:27:12 +2:00 GMT,213.130.116.96:28432,192.168.31.2:28431,UDP
FWIN,2004/06/22,11:39:26 +2:00 GMT,212.118.90.178:3052,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/06/22,11:48:36 +2:00 GMT,24.81.220.105:12223,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/06/22,11:52:04 +2:00 GMT,212.205.215.195:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,12:30:22 +2:00 GMT,194.84.79.7:2705,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/06/22,12:31:40 +2:00 GMT,83.156.116.149:3858,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/06/22,12:35:28 +2:00 GMT,62.231.136.150:1648,192.168.31.2:6543,TCP (flags:S)
FWIN,2004/06/22,12:50:18 +2:00 GMT,218.76.95.205:1036,192.168.31.2:1026,UDP
FWIN,2004/06/22,12:50:18 +2:00 GMT,218.76.95.205:1418,192.168.31.2:1027,UDP
PE,2004/06/22,13:16:04 +2:00 GMT,Microsoft Office Word,192.168.11.1:53,N/A
PE,2004/06/22,13:19:38 +2:00 GMT,Microsoft Office Word,127.0.0.1:4914,N/A
FWIN,2004/06/22,13:43:52 +2:00 GMT,212.179.181.172:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,15:00:00 +2:00 GMT,81.109.162.13:4641,192.168.31.2:54321,TCP (flags:S)
FWIN,2004/06/22,15:01:04 +2:00 GMT,80.224.176.59:3799,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/06/22,15:01:42 +2:00 GMT,212.124.166.187:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,15:08:56 +2:00 GMT,218.237.235.184:4942,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/06/22,15:28:10 +2:00 GMT,62.87.134.51:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,15:31:10 +2:00 GMT,211.184.13.130:1906,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/06/22,16:08:26 +2:00 GMT,213.130.116.96:28432,192.168.31.2:28431,UDP
FWIN,2004/06/22,16:09:04 +2:00 GMT,212.76.229.3:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,16:15:34 +2:00 GMT,221.192.250.100:1655,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/06/22,16:15:36 +2:00 GMT,221.192.250.100:2847,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/06/22,16:17:50 +2:00 GMT,212.109.211.190:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,17:06:42 +2:00 GMT,212.248.149.73:3623,192.168.31.2:5000,TCP (flags:S)
FWIN,2004/06/22,17:22:54 +2:00 GMT,192.168.50.250:3129,192.168.31.2:445,TCP (flags:S)
FWIN,2004/06/22,18:08:30 +2:00 GMT,212.2.174.143:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,18:26:30 +2:00 GMT,212.37.59.162:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,18:29:52 +2:00 GMT,212.145.41.156:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,18:30:04 +2:00 GMT,220.173.156.58:4626,192.168.31.2:1026,UDP
FWIN,2004/06/22,18:30:04 +2:00 GMT,220.173.156.58:4627,192.168.31.2:1027,UDP
FWIN,2004/06/22,19:07:32 +2:00 GMT,217.82.178.4:1921,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/06/22,19:16:16 +2:00 GMT,172.163.196.50:4579,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/06/22,19:48:28 +2:00 GMT,212.119.123.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,20:00:10 +2:00 GMT,212.58.207.13:4895,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/06/22,20:00:10 +2:00 GMT,212.58.207.13:4897,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/06/22,20:00:10 +2:00 GMT,212.58.207.13:4899,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/06/22,20:16:46 +2:00 GMT,212.70.42.17:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/22,20:44:24 +2:00 GMT,220.173.156.58:3888,192.168.31.2:1027,UDP
