ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/08/14,13:16:46 +2:00 GMT,212.131.224.250:3504,192.168.31.2:1521,TCP (flags:S)
FWIN,2004/08/14,13:23:24 +2:00 GMT,212.92.13.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/14,13:34:20 +2:00 GMT,83.129.178.240:2892,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/08/14,13:53:12 +2:00 GMT,62.87.156.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/14,14:17:28 +2:00 GMT,24.1.111.159:3380,192.168.31.2:3127,TCP (flags:S)
PE,2004/08/14,14:59:02 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/08/14,14:59:02 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/08/14,14:59:02 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/14,14:59:12 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/14,14:59:12 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/08/14,15:11:00 +2:00 GMT,220.72.71.156:1362,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/14,15:11:00 +2:00 GMT,220.72.71.156:3015,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/14,15:11:04 +2:00 GMT,220.72.71.156:2220,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,15:15:28 +2:00 GMT,220.123.208.252:2721,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/14,15:16:00 +2:00 GMT,210.222.63.237:3590,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/14,15:16:02 +2:00 GMT,210.222.63.237:4373,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/14,15:16:04 +2:00 GMT,210.222.63.237:1731,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,15:16:58 +2:00 GMT,220.76.91.4:3594,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/14,15:16:58 +2:00 GMT,220.76.91.4:3984,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/14,15:17:00 +2:00 GMT,220.76.91.4:1303,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,15:24:54 +2:00 GMT,212.40.253.34:4961,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/08/14,15:30:40 +2:00 GMT,69.156.167.165:2173,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/14,15:30:40 +2:00 GMT,69.156.167.165:2438,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,15:47:48 +2:00 GMT,213.184.168.40:3074,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/08/14,16:12:36 +2:00 GMT,202.100.55.155:3481,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/14,16:12:38 +2:00 GMT,202.100.55.155:4181,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,16:15:20 +2:00 GMT,218.25.60.215:3209,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/14,16:15:24 +2:00 GMT,218.25.60.215:2177,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,16:16:04 +2:00 GMT,221.193.42.133:3563,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/14,16:16:06 +2:00 GMT,220.163.202.163:3549,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/14,16:16:06 +2:00 GMT,221.193.42.133:4606,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,16:16:06 +2:00 GMT,220.163.202.163:1365,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/14,16:16:08 +2:00 GMT,220.163.202.163:1650,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/14,16:16:22 +2:00 GMT,218.83.234.166:3608,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/14,16:16:24 +2:00 GMT,218.83.234.166:4409,192.168.31.2:9898,TCP (flags:S)
PE,2004/08/14,16:31:46 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/08/14,16:31:46 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/08/14,16:31:46 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/14,16:31:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/14,16:31:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/08/14,16:59:28 +2:00 GMT,212.64.3.191:3644,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/08/14,18:38:36 +2:00 GMT,212.109.210.135:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/14,18:51:48 +2:00 GMT,212.219.117.84:3775,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/08/14,18:54:32 +2:00 GMT,68.33.128.73:1516,192.168.31.2:20168,TCP (flags:S)
