ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/01/12,16:49:36 +1:00 GMT,64.246.200.90:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,17:17:06 +1:00 GMT,218.104.80.179:3838,192.168.31.2:111,TCP (flags:S)
FWIN,2004/01/12,18:31:32 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,18:43:06 +1:00 GMT,80.247.153.65:1025,192.168.31.2:53,UDP
FWIN,2004/01/12,19:04:06 +1:00 GMT,213.49.192.15:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,19:21:16 +1:00 GMT,213.224.225.116:3713,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/12,19:36:22 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,19:58:16 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,20:27:08 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,20:34:22 +1:00 GMT,65.17.55.195:2310,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/12,20:36:44 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,21:30:22 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,21:47:08 +1:00 GMT,194.102.69.132:1352,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/01/12,21:47:38 +1:00 GMT,4.46.177.104:4202,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/12,22:27:24 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,22:35:40 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,23:01:32 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/12,23:09:32 +1:00 GMT,218.69.160.56:1048,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/13,00:00:28 +1:00 GMT,217.160.175.20:111,192.168.31.2:111,TCP (flags:S)
FWIN,2004/01/13,00:03:58 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,00:32:50 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,01:13:38 +1:00 GMT,212.111.172.8:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,01:43:08 +1:00 GMT,195.60.24.69:1385,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/01/13,02:22:14 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,02:24:42 +1:00 GMT,213.106.122.4:1745,192.168.31.2:901,TCP (flags:S)
FWIN,2004/01/13,03:01:00 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,03:06:28 +1:00 GMT,4.46.177.104:4138,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/01/13,03:13:52 +1:00 GMT,24.211.164.172:1463,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/13,03:52:12 +1:00 GMT,61.144.128.124:4489,192.168.31.2:8080,TCP (flags:S)
FWIN,2004/01/13,03:52:12 +1:00 GMT,61.144.128.124:4490,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/01/13,03:52:12 +1:00 GMT,61.144.128.124:4491,192.168.31.2:8000,TCP (flags:S)
FWIN,2004/01/13,04:21:14 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,04:22:58 +1:00 GMT,210.114.174.233:10729,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/13,04:32:26 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,04:52:30 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,05:05:50 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,05:37:32 +1:00 GMT,217.230.64.25:22532,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/13,05:55:08 +1:00 GMT,172.155.211.127:4796,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/13,06:01:08 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,06:21:02 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,06:34:20 +1:00 GMT,217.82.140.115:3305,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/13,06:54:12 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,07:09:54 +1:00 GMT,208.38.75.116:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,07:31:40 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,07:43:02 +1:00 GMT,218.55.54.246:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,07:43:40 +1:00 GMT,213.171.193.128:1610,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/01/13,07:46:14 +1:00 GMT,67.119.87.225:4816,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/01/13,08:20:40 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,08:44:52 +1:00 GMT,217.227.99.22:33558,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/13,09:00:42 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,10:21:32 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,10:37:24 +1:00 GMT,157.182.62.80:4402,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/13,11:15:44 +1:00 GMT,212.110.254.53:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,11:17:40 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,11:56:26 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,12:00:54 +1:00 GMT,216.119.165.46:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,12:10:20 +1:00 GMT,218.104.138.166:53480,192.168.31.2:23,TCP (flags:S)
FWIN,2004/01/13,12:19:54 +1:00 GMT,66.58.114.43:4133,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/13,12:49:26 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,13:02:26 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,13:08:40 +1:00 GMT,212.111.146.195:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,13:15:38 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,13:52:08 +1:00 GMT,67.124.97.124:2733,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/13,14:44:02 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,15:00:06 +1:00 GMT,217.83.184.149:3189,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/13,15:48:24 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,15:51:20 +1:00 GMT,196.25.69.139:1417,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/13,16:13:52 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,16:19:40 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
