ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/12/11,15:53:58 +1:00 GMT,212.107.58.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,15:54:56 +1:00 GMT,216.61.41.67:4512,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/12/11,16:00:54 +1:00 GMT,212.107.59.216:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:03:10 +1:00 GMT,212.107.57.78:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:04:38 +1:00 GMT,212.107.59.126:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:06:12 +1:00 GMT,212.106.65.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:06:24 +1:00 GMT,212.111.147.179:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:07:08 +1:00 GMT,212.109.29.52:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:08:22 +1:00 GMT,212.109.123.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:09:14 +1:00 GMT,200.158.225.145:1124,192.168.31.2:17300,TCP (flags:S)
FWIN,2003/12/11,16:10:26 +1:00 GMT,212.107.57.249:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:12:48 +1:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:15:28 +1:00 GMT,212.110.77.237:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:17:04 +1:00 GMT,212.109.34.206:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:17:22 +1:00 GMT,212.106.68.31:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:17:36 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:21:46 +1:00 GMT,212.107.51.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:24:12 +1:00 GMT,213.86.240.2:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:24:34 +1:00 GMT,212.107.59.209:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:24:44 +1:00 GMT,212.107.58.159:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:35:24 +1:00 GMT,212.112.187.99:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:35:44 +1:00 GMT,212.110.76.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:36:54 +1:00 GMT,212.107.59.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:37:16 +1:00 GMT,212.110.253.102:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:38:10 +1:00 GMT,212.106.68.138:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:39:12 +1:00 GMT,212.110.78.76:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:39:58 +1:00 GMT,212.107.57.106:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:40:40 +1:00 GMT,212.110.66.125:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:43:02 +1:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:44:04 +1:00 GMT,212.110.84.11:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:44:52 +1:00 GMT,212.111.146.159:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:47:06 +1:00 GMT,212.110.153.45:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:47:46 +1:00 GMT,212.111.146.198:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:47:54 +1:00 GMT,212.107.58.48:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:48:08 +1:00 GMT,212.107.56.200:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:51:36 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:57:24 +1:00 GMT,212.107.59.113:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,16:58:16 +1:00 GMT,212.107.205.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:00:02 +1:00 GMT,212.111.146.140:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:00:54 +1:00 GMT,212.107.59.174:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:02:46 +1:00 GMT,212.111.146.151:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:03:48 +1:00 GMT,212.112.6.250:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:04:50 +1:00 GMT,212.111.146.20:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:10:48 +1:00 GMT,212.109.5.59:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:13:46 +1:00 GMT,212.107.58.24:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:16:02 +1:00 GMT,212.106.68.74:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:17:58 +1:00 GMT,212.109.123.8:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:18:14 +1:00 GMT,212.106.68.93:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:27:48 +1:00 GMT,212.111.146.221:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/11,17:30:30 +1:00 GMT,212.107.59.216:0,192.168.31.2:0,ICMP (type:8/subtype:0)
