ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/04/07,08:22:22 +2:00 GMT,213.23.255.7:3123,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/07,08:22:34 +2:00 GMT,213.121.185.242:4297,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/07,08:24:56 +2:00 GMT,211.217.225.92:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,08:25:04 +2:00 GMT,172.128.178.187:4153,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/07,08:32:38 +2:00 GMT,24.43.242.26:3449,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/07,09:11:42 +2:00 GMT,211.231.8.34:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,09:16:30 +2:00 GMT,219.248.96.102:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,09:32:32 +2:00 GMT,80.11.126.241:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,09:48:18 +2:00 GMT,61.150.62.122:1839,192.168.31.2:17300,TCP (flags:S)
PE,2004/04/07,09:50:46 +2:00 GMT,Biblioteka DLL pliku wykonywalnego i serwera LSA (wersja ekspo,192.168.11.1:53,N/A
FWIN,2004/04/07,10:19:48 +2:00 GMT,212.106.163.210:1573,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/04/07,10:19:48 +2:00 GMT,212.106.163.210:1570,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/04/07,10:19:48 +2:00 GMT,212.106.163.210:1578,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/04/07,10:19:48 +2:00 GMT,212.106.163.210:1577,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,10:28:44 +2:00 GMT,12.227.158.186:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,11:02:36 +2:00 GMT,212.186.97.124:1500,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/04/07,11:02:36 +2:00 GMT,212.186.97.124:1502,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/04/07,11:10:04 +2:00 GMT,222.98.175.125:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,11:21:44 +2:00 GMT,68.171.106.47:63515,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/07,11:24:56 +2:00 GMT,220.117.255.183:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,11:26:08 +2:00 GMT,24.87.231.233:29820,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/04/07,11:39:56 +2:00 GMT,62.47.41.241:3101,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/04/07,11:56:20 +2:00 GMT,211.230.61.13:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,12:00:18 +2:00 GMT,220.137.79.225:3717,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/07,12:06:42 +2:00 GMT,24.99.114.92:22002,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,12:06:42 +2:00 GMT,24.99.114.92:22002,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/04/07,12:06:42 +2:00 GMT,24.99.114.92:22002,192.168.31.2:10080,TCP (flags:S)
FWIN,2004/04/07,12:06:42 +2:00 GMT,24.99.114.92:22002,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/04/07,12:07:16 +2:00 GMT,213.116.60.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,12:29:42 +2:00 GMT,220.125.104.88:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,13:18:30 +2:00 GMT,67.119.62.117:59146,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/07,13:41:18 +2:00 GMT,219.131.244.44:3248,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/04/07,13:41:20 +2:00 GMT,219.131.244.44:3254,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/04/07,13:41:20 +2:00 GMT,219.131.244.44:3256,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,13:41:20 +2:00 GMT,219.131.244.44:3258,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/04/07,13:57:20 +2:00 GMT,194.131.9.39:3767,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/07,14:01:16 +2:00 GMT,211.199.182.231:4336,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/07,14:08:30 +2:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/04/07,14:08:30 +2:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/04/07,14:12:22 +2:00 GMT,66.52.249.70:666,192.168.31.2:1026,UDP
FWIN,2004/04/07,14:14:42 +2:00 GMT,4.4.39.145:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,14:20:48 +2:00 GMT,218.239.16.185:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,14:21:20 +2:00 GMT,62.178.56.224:4175,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/04/07,14:22:58 +2:00 GMT,213.37.94.72:3854,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,14:29:08 +2:00 GMT,4.14.247.169:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,14:36:28 +2:00 GMT,212.62.62.225:3260,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/04/07,14:36:28 +2:00 GMT,212.62.62.225:3275,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/04/07,14:36:28 +2:00 GMT,212.62.62.225:3278,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,14:36:28 +2:00 GMT,212.62.62.225:3279,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/04/07,14:45:18 +2:00 GMT,212.235.37.131:3144,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/04/07,15:08:00 +2:00 GMT,211.211.54.203:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,15:24:08 +2:00 GMT,81.53.101.188:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,15:28:18 +2:00 GMT,211.201.23.197:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,16:19:48 +2:00 GMT,62.194.119.73:1966,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/04/07,16:26:20 +2:00 GMT,62.197.107.46:3084,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/07,16:27:18 +2:00 GMT,211.218.1.122:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,16:30:38 +2:00 GMT,211.215.10.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2004/04/07,17:03:24 +2:00 GMT,Aplikacja logowania systemu Windows NT,127.0.0.1:4742,N/A
ACCESS,2004/04/07,17:03:24 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the Internet (127.0.0.1:Port 4742); access was denied.,N/A,N/A
PE,2004/04/07,17:03:24 +2:00 GMT,Aplikacja logowania systemu Windows NT,127.0.0.1:4742,N/A
PE,2004/04/07,17:04:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,127.0.0.1:4743,N/A
ACCESS,2004/04/07,17:04:52 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the Internet (127.0.0.1:Port 4743); access was denied.,N/A,N/A
PE,2004/04/07,17:04:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,127.0.0.1:4743,N/A
FWIN,2004/04/07,17:06:38 +2:00 GMT,165.246.38.48:2797,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/04/07,17:29:24 +2:00 GMT,219.77.184.17:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,17:29:40 +2:00 GMT,209.30.94.49:4416,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,19:07:56 +2:00 GMT,83.27.136.79:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,19:16:08 +2:00 GMT,218.152.32.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,19:17:08 +2:00 GMT,68.44.255.145:2203,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/07,19:26:56 +2:00 GMT,66.143.141.97:3763,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/07,19:39:58 +2:00 GMT,80.121.54.82:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,19:52:16 +2:00 GMT,80.164.55.99:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,20:05:54 +2:00 GMT,24.7.197.111:60027,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/07,20:05:56 +2:00 GMT,24.7.197.111:60273,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/07,20:26:04 +2:00 GMT,62.147.145.232:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/07,21:41:56 +2:00 GMT,206.74.216.125:1862,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,21:46:30 +2:00 GMT,213.46.246.46:47258,192.168.31.2:111,TCP (flags:S)
FWIN,2004/04/07,21:59:46 +2:00 GMT,68.62.22.183:1697,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/07,22:32:42 +2:00 GMT,218.104.47.14:4492,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/07,23:09:42 +2:00 GMT,201.4.178.222:4347,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,23:22:30 +2:00 GMT,69.19.0.1:51007,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,23:26:56 +2:00 GMT,212.0.130.212:4033,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/04/07,23:26:56 +2:00 GMT,212.0.130.212:4037,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/04/07,23:26:56 +2:00 GMT,212.0.130.212:4041,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/04/07,23:26:56 +2:00 GMT,212.0.130.212:4040,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/07,23:26:56 +2:00 GMT,212.0.130.212:4046,192.168.31.2:5000,TCP (flags:S)
FWIN,2004/04/07,23:27:14 +2:00 GMT,64.161.240.115:35182,192.168.31.2:32773,TCP (flags:S)
FWIN,2004/04/07,23:30:38 +2:00 GMT,217.132.30.41:3371,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/04/07,23:39:48 +2:00 GMT,211.101.47.235:1927,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/04/07,23:42:00 +2:00 GMT,172.155.192.210:2782,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/08,00:20:02 +2:00 GMT,82.80.146.149:4328,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/08,00:30:56 +2:00 GMT,219.162.126.152:62652,192.168.31.2:3127,TCP (flags:S)
PE,2004/04/08,01:04:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,127.0.0.1:4860,N/A
ACCESS,2004/04/08,01:04:52 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the Internet (127.0.0.1:Port 4860); access was denied.,N/A,N/A
PE,2004/04/08,01:04:52 +2:00 GMT,Aplikacja logowania systemu Windows NT,127.0.0.1:4860,N/A
FWIN,2004/04/08,02:04:38 +2:00 GMT,218.234.110.123:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,02:11:10 +2:00 GMT,65.103.34.33:3420,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/08,02:31:16 +2:00 GMT,61.74.189.22:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,02:36:28 +2:00 GMT,211.74.236.29:3524,192.168.31.2:25,TCP (flags:S)
FWIN,2004/04/08,02:49:16 +2:00 GMT,213.46.98.241:1335,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/08,02:55:52 +2:00 GMT,24.73.24.121:44233,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/08,03:11:10 +2:00 GMT,61.74.218.119:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,03:23:28 +2:00 GMT,24.11.243.69:3875,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/04/08,03:23:28 +2:00 GMT,24.11.243.69:3976,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/04/08,03:42:20 +2:00 GMT,221.155.199.32:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,04:45:24 +2:00 GMT,221.140.197.93:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,05:01:00 +2:00 GMT,68.171.106.47:63394,192.168.31.2:901,TCP (flags:S)
FWIN,2004/04/08,05:09:38 +2:00 GMT,211.20.172.98:3379,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/08,05:39:08 +2:00 GMT,218.48.45.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,05:46:40 +2:00 GMT,66.52.249.70:666,192.168.31.2:1026,UDP
FWIN,2004/04/08,06:07:34 +2:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/04/08,06:07:34 +2:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/04/08,06:20:00 +2:00 GMT,218.12.171.43:1795,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/04/08,06:40:38 +2:00 GMT,82.213.58.6:19127,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/04/08,07:21:10 +2:00 GMT,61.73.91.223:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,07:22:56 +2:00 GMT,221.141.38.237:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/04/08,07:33:36 +2:00 GMT,80.86.3.252:3687,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/04/08,07:35:58 +2:00 GMT,218.37.62.32:3898,192.168.31.2:901,TCP (flags:S)
