ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/08/24,12:47:12 +2:00 GMT,212.55.187.180:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2004/08/24,13:21:22 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/08/24,13:21:22 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/08/24,13:21:22 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/24,13:21:30 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/24,13:21:30 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/08/24,13:24:36 +2:00 GMT,211.201.42.184:2095,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/24,13:24:40 +2:00 GMT,211.201.42.184:3642,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/24,14:16:44 +2:00 GMT,212.109.211.209:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/24,14:49:38 +2:00 GMT,212.109.210.38:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/24,15:15:22 +2:00 GMT,221.145.196.151:1597,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/24,15:15:22 +2:00 GMT,221.145.196.151:2277,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/24,15:15:36 +2:00 GMT,220.73.15.140:2141,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/24,15:15:38 +2:00 GMT,220.73.15.140:2819,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/24,15:15:58 +2:00 GMT,220.77.205.47:2532,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/24,15:16:00 +2:00 GMT,220.77.205.47:3167,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/24,15:16:00 +2:00 GMT,211.222.172.34:3462,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/24,15:16:02 +2:00 GMT,211.222.172.34:4984,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/24,15:16:22 +2:00 GMT,211.38.38.254:3104,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/24,15:16:22 +2:00 GMT,211.38.38.254:3542,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/24,15:16:24 +2:00 GMT,211.38.38.254:4510,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/24,15:17:28 +2:00 GMT,218.44.107.59:1902,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/24,15:17:28 +2:00 GMT,218.44.107.59:2114,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/24,15:17:30 +2:00 GMT,218.44.107.59:2576,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/24,15:35:18 +2:00 GMT,69.128.125.106:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/24,15:55:30 +2:00 GMT,212.194.123.56:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/24,16:06:34 +2:00 GMT,220.168.1.57:3794,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/24,16:06:34 +2:00 GMT,220.168.1.57:3922,192.168.31.2:1023,TCP (flags:S)
