ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/03/18,15:08:22 +1:00 GMT,211.104.204.13:1727,192.168.31.2:1026,UDP
FWIN,2004/03/18,15:08:22 +1:00 GMT,211.104.204.13:1928,192.168.31.2:1027,UDP
FWIN,2004/03/18,15:08:40 +1:00 GMT,211.104.204.13:3449,192.168.31.2:1026,UDP
FWIN,2004/03/18,15:08:42 +1:00 GMT,211.104.204.13:3649,192.168.31.2:1027,UDP
FWIN,2004/03/18,15:08:58 +1:00 GMT,211.104.204.13:2071,192.168.31.2:1026,UDP
FWIN,2004/03/18,15:08:58 +1:00 GMT,211.104.204.13:2337,192.168.31.2:1027,UDP
FWIN,2004/03/18,15:28:44 +1:00 GMT,210.117.79.235:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,15:30:32 +1:00 GMT,207.245.79.18:4320,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/03/18,15:41:52 +1:00 GMT,216.189.167.8:2926,192.168.31.2:901,TCP (flags:S)
FWIN,2004/03/18,15:53:58 +1:00 GMT,80.121.13.184:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,16:18:50 +1:00 GMT,218.13.173.111:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,16:47:46 +1:00 GMT,218.159.223.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,16:57:20 +1:00 GMT,211.192.52.52:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,17:05:38 +1:00 GMT,213.169.45.32:2485,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/18,17:39:40 +1:00 GMT,203.68.220.48:1826,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/18,19:05:46 +1:00 GMT,24.232.156.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,19:21:02 +1:00 GMT,66.128.200.50:64775,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/03/18,19:22:24 +1:00 GMT,80.109.53.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,20:39:18 +1:00 GMT,80.43.86.86:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,20:48:52 +1:00 GMT,218.137.148.27:3734,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/18,20:57:04 +1:00 GMT,80.160.104.235:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,21:06:54 +1:00 GMT,63.201.230.248:62624,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/18,21:07:56 +1:00 GMT,62.99.67.64:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,21:37:46 +1:00 GMT,211.109.128.162:666,192.168.31.2:1026,UDP
FWIN,2004/03/18,21:37:46 +1:00 GMT,211.109.128.162:666,192.168.31.2:1027,UDP
FWIN,2004/03/18,21:55:10 +1:00 GMT,211.203.188.205:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,22:08:02 +1:00 GMT,24.83.139.178:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/18,22:13:18 +1:00 GMT,66.52.249.70:666,192.168.31.2:1026,UDP
FWIN,2004/03/18,22:26:06 +1:00 GMT,207.5.128.1:0,192.168.31.2:0,ICMP (type:11/subtype:0)
FWIN,2004/03/18,22:49:48 +1:00 GMT,217.209.77.208:4484,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/03/18,23:23:56 +1:00 GMT,69.156.9.30:3208,192.168.31.2:3,TCP (flags:S)
FWIN,2004/03/18,23:39:58 +1:00 GMT,12.202.222.219:4515,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/03/19,00:07:40 +1:00 GMT,68.119.132.16:3925,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/19,01:20:52 +1:00 GMT,66.30.20.147:4750,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/03/19,02:16:56 +1:00 GMT,81.249.42.90:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/03/19,03:20:06 +1:00 GMT,62.177.151.112:4742,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/03/19,03:52:24 +1:00 GMT,68.79.30.243:2732,192.168.31.2:3000,TCP (flags:S)
FWIN,2004/03/19,04:02:48 +1:00 GMT,203.198.110.87:1756,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/03/19,05:45:22 +1:00 GMT,217.210.145.94:3758,192.168.31.2:901,TCP (flags:S)
