ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/02/29,14:22:36 +1:00 GMT,157.130.163.38:0,192.168.31.2:0,ICMP (type:3/subtype:1)
FWIN,2004/02/29,14:33:32 +1:00 GMT,138.89.110.2:5627,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/02/29,14:34:02 +1:00 GMT,61.76.24.228:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,14:44:26 +1:00 GMT,172.157.217.200:3319,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/29,14:46:44 +1:00 GMT,209.78.18.55:3253,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/29,15:16:50 +1:00 GMT,67.154.62.76:2542,192.168.31.2:20186,TCP (flags:S)
FWIN,2004/02/29,15:17:56 +1:00 GMT,220.86.37.40:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,15:25:50 +1:00 GMT,218.102.128.73:2394,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/29,15:36:58 +1:00 GMT,221.163.20.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,15:37:04 +1:00 GMT,194.63.213.33:2536,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/02/29,15:42:12 +1:00 GMT,61.80.107.106:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,16:20:54 +1:00 GMT,4.12.202.51:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,17:09:38 +1:00 GMT,80.15.38.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,17:24:18 +1:00 GMT,211.200.56.134:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,18:36:28 +1:00 GMT,211.195.157.136:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,18:56:34 +1:00 GMT,24.112.187.211:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,19:10:16 +1:00 GMT,82.65.47.97:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,19:16:20 +1:00 GMT,64.42.255.25:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,19:55:08 +1:00 GMT,212.71.138.53:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/29,20:03:38 +1:00 GMT,82.43.199.60:3567,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/29,20:06:12 +1:00 GMT,161.31.180.10:3566,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/02/29,20:08:10 +1:00 GMT,66.171.66.122:22002,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/29,20:08:10 +1:00 GMT,66.171.66.122:22002,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/02/29,20:08:12 +1:00 GMT,66.171.66.122:22002,192.168.31.2:10080,TCP (flags:S)
FWIN,2004/02/29,20:08:12 +1:00 GMT,66.171.66.122:22002,192.168.31.2:3128,TCP (flags:S)
FWIN,2004/02/29,20:09:14 +1:00 GMT,80.60.70.138:4747,192.168.31.2:25,TCP (flags:S)
