ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/08/16,13:03:36 +2:00 GMT,81.219.87.28:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/16,13:35:38 +2:00 GMT,69.138.208.80:1541,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/08/16,13:39:14 +2:00 GMT,217.133.3.214:1034,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:55:26 +2:00 GMT,212.109.135.207:13128,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:56:12 +2:00 GMT,212.109.135.207:13142,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:56:16 +2:00 GMT,212.109.135.207:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/16,13:56:28 +2:00 GMT,212.109.135.207:13146,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:56:32 +2:00 GMT,212.109.135.207:13147,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:56:34 +2:00 GMT,212.109.135.207:13148,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:56:40 +2:00 GMT,212.109.135.207:13149,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:57:16 +2:00 GMT,212.109.135.207:13159,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:58:02 +2:00 GMT,212.109.135.207:13169,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:58:46 +2:00 GMT,212.109.135.207:13179,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:59:06 +2:00 GMT,212.109.135.207:13183,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,13:59:48 +2:00 GMT,212.109.135.207:13191,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,14:01:42 +2:00 GMT,212.109.135.207:13215,192.168.31.2:21,TCP (flags:S)
FWIN,2004/08/16,14:06:24 +2:00 GMT,212.102.18.120:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/16,14:26:26 +2:00 GMT,212.134.24.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/16,14:53:32 +2:00 GMT,218.190.18.133:4968,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,14:53:32 +2:00 GMT,218.190.18.133:1327,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,14:56:14 +2:00 GMT,220.166.211.99:3515,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,14:56:16 +2:00 GMT,220.166.211.99:3934,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,14:59:08 +2:00 GMT,216.118.120.35:3317,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/08/16,15:10:46 +2:00 GMT,220.121.68.20:1029,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,15:10:48 +2:00 GMT,220.121.68.20:1179,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,15:10:50 +2:00 GMT,220.121.68.20:1489,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,15:12:54 +2:00 GMT,81.44.241.70:4246,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/08/16,15:15:26 +2:00 GMT,220.121.13.73:3281,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,15:15:26 +2:00 GMT,222.117.220.215:4341,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,15:15:28 +2:00 GMT,220.121.13.73:1095,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,15:15:28 +2:00 GMT,222.117.220.215:1259,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,15:15:36 +2:00 GMT,221.164.120.97:2916,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,15:15:36 +2:00 GMT,221.164.120.97:3468,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,15:15:38 +2:00 GMT,221.164.120.97:1080,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,15:15:56 +2:00 GMT,220.87.10.113:2851,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,15:16:06 +2:00 GMT,220.116.246.131:3962,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,15:16:08 +2:00 GMT,220.116.246.131:1101,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,15:16:10 +2:00 GMT,221.163.8.92:4522,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,15:16:10 +2:00 GMT,221.163.8.92:1385,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,15:16:12 +2:00 GMT,221.163.8.92:2664,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,15:16:48 +2:00 GMT,210.91.113.174:2504,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,15:16:50 +2:00 GMT,210.91.113.174:3047,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,15:16:52 +2:00 GMT,210.91.113.174:4168,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/16,15:44:14 +2:00 GMT,200.72.213.120:4235,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/08/16,15:54:28 +2:00 GMT,217.207.255.37:2057,192.168.31.2:8000,TCP (flags:S)
FWIN,2004/08/16,15:57:06 +2:00 GMT,212.17.119.114:4095,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/08/16,15:57:06 +2:00 GMT,212.17.119.114:4102,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/08/16,15:57:06 +2:00 GMT,212.17.119.114:4109,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/08/16,15:57:06 +2:00 GMT,212.17.119.114:4110,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/08/16,16:15:32 +2:00 GMT,61.190.100.178:3201,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,16:15:48 +2:00 GMT,218.74.230.33:4202,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/16,16:15:48 +2:00 GMT,218.74.230.33:1073,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/16,16:15:50 +2:00 GMT,218.74.230.33:2065,192.168.31.2:9898,TCP (flags:S)
