ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
PE,2004/01/22,11:33:14 +1:00 GMT,Microsoft Office Outlook,192.168.11.1:53,N/A
FWIN,2004/01/22,11:39:40 +1:00 GMT,24.92.72.114:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,11:46:48 +1:00 GMT,194.226.243.97:3817,192.168.31.2:21,TCP (flags:S)
FWIN,2004/01/22,11:48:54 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,13:05:04 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,13:14:14 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,13:23:32 +1:00 GMT,80.116.37.176:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,14:00:14 +1:00 GMT,196.41.165.202:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,14:02:18 +1:00 GMT,81.250.217.88:1496,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/22,14:02:22 +1:00 GMT,61.42.132.145:220,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/22,14:17:04 +1:00 GMT,172.179.26.26:4707,192.168.31.2:21,TCP (flags:S)
FWIN,2004/01/22,14:49:04 +1:00 GMT,212.107.10.118:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,14:59:18 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,16:04:44 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/22,16:09:46 +1:00 GMT,64.180.29.140:3975,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/22,16:14:30 +1:00 GMT,142.137.128.16:1422,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/22,16:30:06 +1:00 GMT,208.138.168.29:3966,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/22,17:01:50 +1:00 GMT,66.132.252.114:1599,192.168.31.2:21,TCP (flags:S)
FWIN,2004/01/22,17:18:22 +1:00 GMT,80.57.0.170:1152,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/22,17:41:36 +1:00 GMT,68.76.243.81:2569,192.168.31.2:1521,TCP (flags:S)
FWIN,2004/01/22,18:32:18 +1:00 GMT,212.107.41.91:0,192.168.31.2:0,ICMP (type:8/subtype:0)
