ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/01/13,17:55:54 +1:00 GMT,211.192.249.2:4883,192.168.31.2:1257,TCP (flags:S)
FWIN,2004/01/13,18:12:44 +1:00 GMT,4.11.55.183:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,18:19:20 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,18:23:32 +1:00 GMT,211.193.12.157:3077,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/01/13,19:10:08 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,19:40:30 +1:00 GMT,212.107.41.194:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,20:16:34 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,20:18:52 +1:00 GMT,213.54.223.212:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,20:56:00 +1:00 GMT,211.112.76.59:3011,192.168.31.2:554,TCP (flags:S)
FWIN,2004/01/13,21:11:38 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,21:47:46 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,22:29:12 +1:00 GMT,80.181.172.2:1397,192.168.31.2:873,TCP (flags:S)
FWIN,2004/01/13,22:34:44 +1:00 GMT,212.111.170.196:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,23:14:08 +1:00 GMT,198.64.168.51:3588,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/13,23:40:32 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/13,23:46:44 +1:00 GMT,128.186.152.156:3776,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/13,23:58:32 +1:00 GMT,68.41.226.211:3884,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/14,00:01:40 +1:00 GMT,200.29.140.130:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/14,00:05:16 +1:00 GMT,67.162.118.148:3444,192.168.31.2:901,TCP (flags:S)
FWIN,2004/01/14,00:17:40 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/14,00:51:36 +1:00 GMT,80.134.123.162:3737,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/14,01:10:34 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/14,01:20:14 +1:00 GMT,212.112.0.83:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/14,02:23:24 +1:00 GMT,212.112.161.226:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/14,02:28:00 +1:00 GMT,195.31.164.34:2566,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/14,02:40:08 +1:00 GMT,212.110.222.101:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/14,02:54:14 +1:00 GMT,24.244.227.150:3138,192.168.31.2:901,TCP (flags:S)
