ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/01/28,12:12:58 +1:00 GMT,83.26.14.67:4037,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/28,12:37:42 +1:00 GMT,69.15.5.179:3475,192.168.31.2:901,TCP (flags:S)
FWIN,2004/01/28,13:17:58 +1:00 GMT,194.29.148.200:4125,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/28,13:19:02 +1:00 GMT,211.251.215.65:50834,192.168.31.2:443,TCP (flags:S)
FWIN,2004/01/28,13:32:52 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/28,14:23:20 +1:00 GMT,149.156.154.231:2672,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/28,15:14:26 +1:00 GMT,193.77.156.215:2983,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/28,15:32:22 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/28,17:23:58 +1:00 GMT,193.231.201.132:62768,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/28,17:32:46 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/28,19:33:48 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/28,20:17:48 +1:00 GMT,64.218.243.41:220,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/28,20:18:18 +1:00 GMT,217.169.123.180:21173,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/28,20:40:58 +1:00 GMT,212.111.147.229:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/28,20:59:04 +1:00 GMT,80.53.221.146:35885,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/28,21:39:26 +1:00 GMT,68.185.217.215:3121,192.168.31.2:901,TCP (flags:S)
FWIN,2004/01/28,22:21:04 +1:00 GMT,208.232.10.81:3627,192.168.31.2:4000,TCP (flags:S)
FWIN,2004/01/28,22:53:36 +1:00 GMT,212.108.73.63:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/28,23:14:42 +1:00 GMT,194.219.88.147:4779,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/01/28,23:34:34 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,00:47:30 +1:00 GMT,65.95.2.65:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,01:33:22 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,01:40:10 +1:00 GMT,63.143.242.154:3885,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/29,01:56:54 +1:00 GMT,12.205.187.112:1787,192.168.31.2:901,TCP (flags:S)
FWIN,2004/01/29,02:05:06 +1:00 GMT,67.128.180.126:4105,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/29,02:15:10 +1:00 GMT,24.68.192.85:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,03:02:22 +1:00 GMT,80.137.34.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,03:57:24 +1:00 GMT,216.200.14.139:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,04:35:30 +1:00 GMT,220.72.143.239:4188,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/01/29,05:34:04 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,06:37:48 +1:00 GMT,63.139.57.138:3068,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/29,07:38:10 +1:00 GMT,64.78.123.242:2789,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/01/29,07:40:24 +1:00 GMT,213.228.196.252:4366,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/01/29,07:46:24 +1:00 GMT,81.114.82.98:41119,192.168.31.2:443,TCP (flags:S)
FWIN,2004/01/29,08:04:44 +1:00 GMT,192.168.1.202:2809,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/01/29,09:06:14 +1:00 GMT,151.38.100.227:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,11:04:12 +1:00 GMT,68.150.14.84:220,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/01/29,11:29:40 +1:00 GMT,212.107.37.9:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/01/29,11:34:10 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
PE,2004/01/29,11:45:18 +1:00 GMT,Microsoft Office Word,127.0.0.1:1469,N/A
