ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/02/13,14:41:00 +1:00 GMT,81.44.15.5:4793,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/02/13,14:46:10 +1:00 GMT,218.102.131.218:1107,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,15:53:12 +1:00 GMT,213.67.232.38:1345,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/02/13,15:53:22 +1:00 GMT,81.70.28.51:4144,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/02/13,16:15:44 +1:00 GMT,217.8.144.163:4125,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,16:20:40 +1:00 GMT,61.93.30.54:2856,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,16:24:54 +1:00 GMT,151.199.41.210:4262,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,16:42:18 +1:00 GMT,66.76.199.13:4402,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,17:04:52 +1:00 GMT,151.198.115.35:1887,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,17:19:08 +1:00 GMT,202.39.21.148:3749,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/02/13,17:33:20 +1:00 GMT,62.83.43.126:1376,192.168.31.2:27374,TCP (flags:S)
FWIN,2004/02/13,18:23:10 +1:00 GMT,212.111.2.201:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/02/13,18:26:54 +1:00 GMT,80.46.237.68:4526,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/02/13,18:27:18 +1:00 GMT,80.46.237.68:4836,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,18:41:40 +1:00 GMT,151.27.197.145:3033,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/02/13,19:19:58 +1:00 GMT,68.84.81.77:3668,192.168.31.2:3127,TCP (flags:S)
