ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2003/12/20,16:05:18 +1:00 GMT,212.110.87.246:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:10:14 +1:00 GMT,212.111.146.5:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:13:38 +1:00 GMT,212.111.141.106:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:18:30 +1:00 GMT,212.108.73.56:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:19:30 +1:00 GMT,212.106.68.189:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:24:14 +1:00 GMT,212.107.205.146:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:25:44 +1:00 GMT,212.111.182.57:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:27:32 +1:00 GMT,212.110.76.149:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:29:10 +1:00 GMT,212.111.147.211:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:32:08 +1:00 GMT,212.107.59.154:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:34:20 +1:00 GMT,212.111.146.153:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:35:30 +1:00 GMT,212.111.52.58:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:37:26 +1:00 GMT,212.111.147.35:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:39:24 +1:00 GMT,212.107.205.236:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:41:30 +1:00 GMT,155.230.12.87:2444,192.168.31.2:1433,TCP (flags:S)
FWIN,2003/12/20,16:43:26 +1:00 GMT,81.218.109.127:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:43:32 +1:00 GMT,212.111.172.27:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:47:48 +1:00 GMT,212.107.59.4:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:49:04 +1:00 GMT,212.107.205.148:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:49:54 +1:00 GMT,212.107.59.230:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2003/12/20,16:53:30 +1:00 GMT,212.107.58.223:0,192.168.31.2:0,ICMP (type:8/subtype:0)
