ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/06/30,11:03:56 +2:00 GMT,211.179.124.41:3322,192.168.31.2:4899,TCP (flags:S)
FWIN,2004/06/30,11:47:28 +2:00 GMT,24.125.140.163:3111,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/06/30,11:48:52 +2:00 GMT,24.81.220.105:23603,192.168.31.2:1080,TCP (flags:S)
FWIN,2004/06/30,12:17:06 +2:00 GMT,62.173.160.97:1116,192.168.31.2:20168,TCP (flags:S)
FWIN,2004/06/30,12:25:10 +2:00 GMT,212.11.109.120:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/30,12:49:50 +2:00 GMT,212.205.208.161:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/30,13:14:04 +2:00 GMT,203.238.27.252:3912,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/06/30,13:41:40 +2:00 GMT,192.168.19.7:2822,192.168.31.2:445,TCP (flags:S)
FWIN,2004/06/30,13:52:42 +2:00 GMT,212.39.82.88:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/30,14:07:18 +2:00 GMT,213.246.139.111:43511,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/06/30,14:07:48 +2:00 GMT,210.191.150.55:3138,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/06/30,14:08:10 +2:00 GMT,211.107.29.127:4518,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/06/30,14:08:22 +2:00 GMT,221.192.12.9:3041,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/06/30,14:19:18 +2:00 GMT,212.159.127.198:3004,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/06/30,14:19:18 +2:00 GMT,212.159.127.198:3124,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/06/30,14:19:18 +2:00 GMT,212.159.127.198:3663,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/06/30,14:19:18 +2:00 GMT,212.159.127.198:3752,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/06/30,14:19:18 +2:00 GMT,192.168.34.110:3093,192.168.31.2:445,TCP (flags:S)
FWIN,2004/06/30,14:25:42 +2:00 GMT,212.77.210.67:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/30,14:39:58 +2:00 GMT,81.218.99.110:3370,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/06/30,15:06:58 +2:00 GMT,212.109.210.80:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/30,15:16:14 +2:00 GMT,147.156.139.53:2825,192.168.31.2:34816,TCP (flags:S)
FWIN,2004/06/30,15:35:40 +2:00 GMT,213.83.116.221:2837,192.168.31.2:34816,TCP (flags:S)
FWIN,2004/06/30,15:43:18 +2:00 GMT,67.65.122.82:2983,192.168.31.2:1026,UDP
FWIN,2004/06/30,15:47:28 +2:00 GMT,203.229.108.5:2287,192.168.31.2:901,TCP (flags:S)
FWIN,2004/06/30,15:51:16 +2:00 GMT,62.135.107.205:2659,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/06/30,16:14:50 +2:00 GMT,212.95.90.177:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/06/30,16:15:24 +2:00 GMT,61.149.240.143:4484,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/06/30,16:15:24 +2:00 GMT,61.149.240.143:1817,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/06/30,16:15:26 +2:00 GMT,61.149.240.143:3101,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/06/30,16:16:16 +2:00 GMT,218.24.161.241:1245,192.168.31.2:17300,TCP (flags:S)
FWIN,2004/06/30,16:19:24 +2:00 GMT,61.55.193.194:3829,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/06/30,16:19:24 +2:00 GMT,61.55.193.194:4223,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/06/30,16:19:26 +2:00 GMT,61.55.193.194:1307,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/06/30,16:49:34 +2:00 GMT,218.91.65.92:2538,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/06/30,17:03:28 +2:00 GMT,62.163.210.115:1432,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/06/30,17:06:02 +2:00 GMT,212.186.160.34:2263,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/06/30,17:06:02 +2:00 GMT,212.186.160.34:2265,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/06/30,17:06:02 +2:00 GMT,212.186.160.34:2268,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/06/30,17:06:02 +2:00 GMT,212.186.160.34:2269,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/06/30,17:06:28 +2:00 GMT,210.0.196.18:2288,192.168.31.2:111,TCP (flags:S)
