ZoneAlarm Logging Client v4.0.146.029
Windows 2000-5.0.2195-Service Pack 4-SP
type,date,time,source,destination,transport
FWIN,2004/08/26,13:16:16 +2:00 GMT,212.109.210.135:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/26,14:07:42 +2:00 GMT,62.129.173.53:3646,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/08/26,14:33:52 +2:00 GMT,195.218.91.146:0,192.168.31.2:0,ICMP (type:11/subtype:0)
FWIN,2004/08/26,14:37:56 +2:00 GMT,212.96.192.137:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/26,15:15:16 +2:00 GMT,221.160.27.130:3489,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:15:18 +2:00 GMT,221.160.27.130:1389,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,15:15:32 +2:00 GMT,219.126.208.100:1284,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:15:34 +2:00 GMT,219.126.208.100:1898,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,15:15:36 +2:00 GMT,219.126.208.100:2939,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,15:16:00 +2:00 GMT,221.153.69.96:2190,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:16:00 +2:00 GMT,221.153.69.96:2562,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,15:16:02 +2:00 GMT,221.153.69.96:3318,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,15:16:08 +2:00 GMT,220.76.212.167:2564,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:16:08 +2:00 GMT,220.127.246.41:1481,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:16:08 +2:00 GMT,220.76.212.167:2898,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,15:16:08 +2:00 GMT,220.127.246.41:1919,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,15:16:10 +2:00 GMT,220.76.212.167:3638,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,15:16:10 +2:00 GMT,220.79.117.208:2357,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:16:12 +2:00 GMT,220.127.246.41:2694,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,15:16:14 +2:00 GMT,220.79.117.208:4057,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,15:16:16 +2:00 GMT,221.154.247.109:2346,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:16:18 +2:00 GMT,220.77.195.167:2766,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,15:17:36 +2:00 GMT,61.75.30.37:2003,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:17:36 +2:00 GMT,61.75.30.37:2159,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,15:17:38 +2:00 GMT,61.75.30.37:2665,192.168.31.2:9898,TCP (flags:S)
PE,2004/08/26,15:23:44 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/08/26,15:23:44 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/08/26,15:23:44 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/26,15:23:54 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/26,15:23:54 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/08/26,15:38:18 +2:00 GMT,82.216.234.167:1073,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:43:40 +2:00 GMT,220.92.122.155:4077,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,15:43:40 +2:00 GMT,220.92.122.155:1095,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,15:43:44 +2:00 GMT,220.92.122.155:2402,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,16:13:52 +2:00 GMT,220.160.57.100:3841,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,16:13:54 +2:00 GMT,220.160.57.100:1804,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,16:13:56 +2:00 GMT,220.160.57.100:1033,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,16:15:16 +2:00 GMT,220.190.112.129:2352,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,16:15:18 +2:00 GMT,220.190.112.129:2791,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,16:15:20 +2:00 GMT,220.190.112.129:3721,192.168.31.2:9898,TCP (flags:S)
FWIN,2004/08/26,16:15:36 +2:00 GMT,61.141.237.41:1094,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,16:15:36 +2:00 GMT,61.141.237.41:1558,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,16:16:02 +2:00 GMT,218.11.241.50:3088,192.168.31.2:5554,TCP (flags:S)
FWIN,2004/08/26,16:16:04 +2:00 GMT,218.11.241.50:3398,192.168.31.2:1023,TCP (flags:S)
FWIN,2004/08/26,16:16:06 +2:00 GMT,218.11.241.50:3931,192.168.31.2:9898,TCP (flags:S)
PE,2004/08/26,16:43:28 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
ACCESS,2004/08/26,16:43:28 +2:00 GMT,Aplikacja logowania systemu Windows NT was unable to obtain permission for connecting to the local zone (192.168.31.1:Port 389); access was denied.,N/A,N/A
PE,2004/08/26,16:43:28 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/26,16:43:38 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
PE,2004/08/26,16:43:38 +2:00 GMT,Aplikacja logowania systemu Windows NT,192.168.31.1:389,N/A
FWIN,2004/08/26,17:15:54 +2:00 GMT,219.91.122.172:4086,192.168.31.2:25,TCP (flags:S)
FWIN,2004/08/26,17:25:54 +2:00 GMT,203.251.205.6:2742,192.168.31.2:3389,TCP (flags:S)
FWIN,2004/08/26,17:44:26 +2:00 GMT,212.109.210.210:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/26,17:44:50 +2:00 GMT,212.17.121.128:3422,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/08/26,17:44:50 +2:00 GMT,212.17.121.128:3433,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/08/26,17:44:50 +2:00 GMT,212.17.121.128:3441,192.168.31.2:3127,TCP (flags:S)
FWIN,2004/08/26,17:44:50 +2:00 GMT,212.17.121.128:3443,192.168.31.2:6129,TCP (flags:S)
FWIN,2004/08/26,17:52:12 +2:00 GMT,211.105.125.34:3575,192.168.31.2:25,TCP (flags:S)
FWIN,2004/08/26,19:23:58 +2:00 GMT,212.7.10.52:1434,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/08/26,19:29:34 +2:00 GMT,66.15.8.155:2780,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/08/26,19:49:38 +2:00 GMT,140.113.149.63:3881,192.168.31.2:1433,TCP (flags:S)
FWIN,2004/08/26,20:02:58 +2:00 GMT,212.186.179.238:3755,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/08/26,20:02:58 +2:00 GMT,212.186.179.238:3759,192.168.31.2:1025,TCP (flags:S)
FWIN,2004/08/26,20:05:48 +2:00 GMT,212.181.186.110:0,192.168.31.2:0,ICMP (type:8/subtype:0)
FWIN,2004/08/26,20:49:48 +2:00 GMT,66.238.201.7:4014,192.168.31.2:9001,TCP (flags:S)
FWIN,2004/08/26,21:01:38 +2:00 GMT,212.17.87.95:1734,192.168.31.2:2745,TCP (flags:S)
FWIN,2004/08/26,21:02:46 +2:00 GMT,83.99.3.11:3779,192.168.31.2:17300,TCP (flags:S)
